allGfishSid	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
id394	8.571428572	248.5714286	18.57142857	518.5714286	7.142857143	174.2857143	97.14285713	25.71428571	20	192.8571429	17.14285714	567.1428571	27.14285715	228.5714286	204.2857143	104.2857143	31.42857143	27.14285715	208.5714286	174.2857143	27.14285714	124.2857143	335.7142857	132.8571429	58.57142857	91.42857144	15.71428571	441.4285715	40	44.28571429	5.714285715	0	35.71428571	87.14285714	28.57142857	408.5714286	8.571428572	91.42857143	30	177.1428572	18.57142857	78.57142857	35.71428572	8.571428571	35.71428572	68.57142858	100	35.71428572	18.57142857	164.2857143	8.571428572	31.42857143	27.14285714	27.14285714	50.00000001	17.14285714	48.57142857	135.7142857	160	0	8.571428573	200	47.14285714	237.1428571	2.857142857	20	107.1428571	12.85714286	37.14285715	17.14285714	0	164.2857143	765.7142857	138.5714286	117.1428571	237.1428571	251.4285714	61.42857143	194.2857143	118.5714286	400	75.71428572	150	11.42857143	125.7142857	75.71428572	98.57142857	14.28571429	105.7142857	77.14285714	70	131.4285714	107.1428571	145.7142857	62.85714286	1035.714286	724.2857143	40	624.2857143	1414.285714	960	34.28571429	490	930	1297.142857	32.85714286	568.5714286
id395	187.1428571	307.1428572	358.5714286	271.4285715	34.28571429	212.8571428	227.1428571	381.4285714	121.4285714	245.7142857	445.7142857	658.5714286	362.8571428	158.5714286	234.2857143	1751.428571	1230	44.28571428	214.2857143	522.8571428	81.42857143	114.2857143	174.2857143	2032.857143	808.5714286	62.85714286	272.8571428	685.7142857	360	27.14285714	64.28571429	58.57142857	314.2857143	85.71428573	165.7142857	1121.428571	87.14285715	105.7142857	137.1428572	148.5714286	138.5714286	112.8571429	222.8571429	155.7142857	114.2857143	172.8571429	107.1428571	87.14285715	318.5714286	398.5714286	164.2857143	174.2857143	258.5714286	164.2857143	474.2857143	117.1428572	241.4285714	104.2857143	355.7142857	0	108.5714286	12.85714286	311.4285714	245.7142857	162.8571429	192.8571429	252.8571429	190	37.14285714	180	0	357.1428571	245.7142857	2902.857143	338.5714286	512.8571429	239.9999999	1598.571429	628.5714286	282.8571429	218.5714286	2737.142857	715.7142857	451.4285714	112.8571429	1787.142857	338.5714286	515.7142857	58.57142857	1671.428571	458.5714287	214.2857143	45.71428572	2340	357.1428572	1675.714286	164.2857143	632.8571429	1225.714286	1361.428571	207.1428571	782.8571428	1015.714286	2697.142857	331.4285714	492.8571429	920
id396	0	2.857142857	0	1.428571429	2.857142857	8.571428571	4.285714286	0	0	24.28571429	0	25.71428571	1.428571429	4.285714286	2.857142857	0	24.28571429	0	8.571428571	0	0	0	14.28571429	1.428571429	12.85714286	1.428571429	0	8.571428571	5.714285714	4.285714286	1.428571429	0	2.857142857	0	5.714285714	1.428571429	1.428571429	5.714285714	1.428571429	0	0	2.857142857	0	0	0	0	0	1.428571429	0	32.85714286	0	8.571428571	2.857142857	0	4.285714286	8.571428571	0	15.71428571	1.428571429	0	1.428571429	0	1.428571429	1.428571429	20	1.428571429	0	0	1.428571429	4.285714286	0	0	35.71428571	21.42857143	0	54.28571429	12.85714286	21.42857143	11.42857143	18.57142857	7.142857143	64.28571429	5.714285714	4.285714286	0	71.42857143	14.28571429	1.428571429	0	20	27.14285714	0	1.428571429	45.71428571	1.428571429	11.42857143	17.14285714	4.285714286	18.57142857	1.428571429	42.85714286	14.28571429	1.428571429	1.428571429	54.28571429	0	0
id397	0	60	0	0	2.857142857	108.5714286	28.57142857	2.857142858	1.428571429	61.42857143	11.42857143	21.42857142	17.14285714	84.28571429	105.7142857	35.71428571	17.14285714	7.142857143	122.8571429	37.14285714	0	12.85714286	165.7142857	10	18.57142857	8.571428571	10	27.14285714	0	8.571428571	5.714285714	0	2.857142858	1.428571429	11.42857143	78.57142857	1.428571429	4.285714286	18.57142857	1.428571429	1.428571429	11.42857143	2.857142858	0	0	1.428571429	10	11.42857143	0	0	0	18.57142857	1.428571429	0	11.42857143	2.857142857	0	42.85714286	24.28571428	0	8.571428572	0	21.42857143	5.714285714	4.285714286	2.857142857	25.71428572	4.285714286	1.428571429	4.285714286	0	161.4285714	401.4285715	57.14285714	20	127.1428571	72.85714286	1.428571429	20	44.28571429	144.2857143	5.714285715	15.71428572	18.57142857	34.28571429	24.28571429	4.285714287	2.857142858	21.42857143	45.71428572	14.28571429	4.285714286	14.28571429	28.57142857	7.142857143	275.7142857	287.1428572	0	210	381.4285714	584.2857142	1.428571429	90	227.1428572	869.9999999	0	191.4285714
id398	20	25.71428571	2.857142857	60	11.42857143	11.42857143	7.142857143	2.857142858	7.142857143	14.28571429	0	81.42857143	21.42857143	11.42857143	24.28571429	8.571428572	12.85714286	2.857142857	18.57142857	25.71428571	20	1.428571429	34.28571428	77.14285714	11.42857143	2.857142857	12.85714286	31.42857143	4.285714286	1.428571429	0	0	0	1.428571429	1.428571429	92.85714285	0	2.857142857	2.857142857	14.28571429	4.285714286	4.285714286	2.857142857	4.285714286	1.428571429	4.285714286	2.857142858	5.714285714	2.857142858	1.428571429	22.85714286	8.571428572	12.85714286	1.428571429	11.42857143	20	1.428571429	8.571428572	2.857142857	0	0	1.428571429	4.285714286	98.57142857	2.857142857	2.857142858	11.42857143	0	30	2.857142857	0	7.142857143	97.14285714	42.85714285	88.57142857	14.28571429	60	7.142857143	10	2.857142858	75.71428571	45.71428572	17.14285714	2.857142857	12.85714286	18.57142858	22.85714286	0	30	20	37.14285714	4.285714286	21.42857143	15.71428571	34.28571429	27.14285714	84.28571429	50	147.1428571	14.28571429	138.5714286	25.71428572	110	40	157.1428572	8.571428571	28.57142857
id399	0	85.71428571	0	0	0	75.71428571	0	0	0	71.42857143	0	1.428571429	0	28.57142857	17.14285714	1.428571429	10	10	8.571428571	0	0	37.14285714	7.142857143	0	2.857142857	14.28571429	0	4.285714286	0	4.285714286	1.428571429	0	2.857142857	20	8.571428571	4.285714286	0	5.714285714	0	0	0	1.428571429	0	0	0	5.714285714	1.428571429	0	0	1.428571429	0	0	0	1.428571429	0	0	0	25.71428571	1.428571429	0	0	0	4.285714286	0	2.857142857	1.428571429	1.428571429	0	4.285714286	1.428571429	0	0	68.57142857	17.14285714	4.285714286	0	98.57142857	7.142857143	37.14285714	0	70	5.714285714	4.285714286	2.857142857	1.428571429	24.28571429	7.142857143	0	4.285714286	42.85714286	14.28571429	0	5.714285714	11.42857143	0	2.857142857	15.71428571	4.285714286	4.285714286	0	34.28571429	1.428571429	1.428571429	2.857142857	15.71428571	0	0
id4	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	20	0	0	3	0	0	0	4	6	2	7	2902	26	0	123	2	0	0	21	1	0	0	0	26	0	0	0	13	0	0	1	4	46	0	50	0	0	0	1	1	0	0	0	86
id40	0	1400	0	0	0	3	0	0	3275	13	0	0	0	0	1	0	1	11	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	122	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	72	0	0	0	64	0	0	0	2698	0	0	0	817	0	0	0	0	0	0	0	0	0
id400	0	4.285714286	0	11.42857143	0	1.428571429	0	0	0	0	0	37.14285714	0	0	0	2.857142857	1.428571429	0	0	7.142857143	0	2.857142857	0	5.714285714	1.428571429	0	0	18.57142857	0	0	0	0	0	0	0	5.714285714	0	1.428571429	0	0	0	1.428571429	0	0	0	0	1.428571429	140	0	0	0	1.428571429	0	0	2.857142857	4.285714286	0	0	0	0	1.428571429	0	0	10	2.857142857	0	0	2.857142857	0	0	0	2.857142857	0	2.857142857	24.28571429	1.428571429	0	0	5.714285714	4.285714286	1.428571429	1.428571429	72.85714286	11.42857143	2.857142857	0	5.714285714	18.57142857	0	1.428571429	4.285714286	2.857142857	0	1.428571429	1.428571429	4.285714286	0	0	61.42857143	8.571428571	1.428571429	0	134.2857143	18.57142857	0	0	1.428571429
id401	355	753.3333333	1028.333333	136.6666667	180	428.3333334	840	340	176.6666667	1413.333333	1093.333333	256.6666666	1070	510	206.6666667	30	2781.666666	136.6666667	170	83.33333334	316.6666667	423.3333333	118.3333333	105	1616.666667	366.6666667	285	296.6666666	1096.666667	241.6666667	181.6666667	0	716.6666666	506.6666666	261.6666667	105	293.3333333	210	230	215	473.3333333	313.3333333	395	263.3333333	428.3333334	453.3333333	198.3333333	91.66666667	1463.333333	3496.666667	158.3333333	148.3333333	1663.333333	811.6666666	181.6666667	51.66666667	830	466.6666668	296.6666667	1.666666667	630	3210	348.3333334	290	726.6666667	91.66666667	205	356.6666667	429.9999999	373.3333333	5	383.3333334	228.3333333	2755	386.6666667	735	458.3333334	3381.666667	366.6666667	250	410	5041.666667	436.6666666	421.6666666	120	1121.666667	261.6666666	591.6666666	93.33333333	1666.666667	205	803.3333333	75	2063.333333	186.6666667	301.6666667	71.66666667	1745	43.33333333	535	66.66666667	3771.666666	161.6666667	543.3333334	100	2675	120
id402	0.552147239	0.736196319	53.86503067	0	0.36809816	0.429447853	28.34355828	0	0.18404908	1.349693252	31.22699387	0	0.36809816	0.061349693	1.165644172	0	0.552147239	0.061349693	1.717791411	0	0	0.552147239	0.920245399	0	0.122699387	0.920245399	5.030674847	0	0	0.306748466	1.042944785	0	0.797546012	0.490797546	1.042944785	0	0	0	17.79141104	0	0	0.429447853	4.049079755	0	0	0.122699387	3.435582822	0	0.429447853	0	0.552147239	0	0.429447853	1.411042945	0.245398773	0	0	0.245398773	2.085889571	0	0.122699387	0	4.846625767	0	0.122699387	5.398773006	0	0.36809816	0.122699387	0.736196319	0	0	0	0.490797546	0	0	0	1.656441718	0	0	0	1.411042945	0	2.63803681	0	0.613496933	0	1.963190184	0	2.147239264	0	0.797546012	0.061349693	1.840490798	0	0	0	2.024539877	0	0	0	11.04294479	0	0.122699387	0.061349693	5.460122699	0
id403	0	0	15.71428571	12.85714286	0	0	2.857142857	0	1.428571429	0	0	0	88.57142857	5.714285714	4.285714286	11.42857143	15.71428571	0	0	12.85714286	0	0	0	1.428571429	12.85714286	0	0	1.428571429	0	0	0	0	0	0	0	32.85714286	0	0	0	0	0	0	0	1.428571429	0	0	1.428571429	0	0	0	0	0	0	0	1.428571429	0	0	0	1.428571429	0	0	0	2.857142857	12.85714286	0	18.57142857	11.42857143	1.428571429	0	35.71428571	582.8571429	0	0	1.428571429	42.85714286	20	0	1.428571429	38.57142857	11.42857143	0	0	48.57142857	7.142857143	0	0	4.285714286	12.85714286	0	20	10	0	0	7.142857143	2.857142857	15.71428571	0	2.857142857	0	0	0	15.71428571	0	2.857142857	0	2.857142857	0
id404	0	0	0	0	0	0	0	2.857142857	5.714285714	0	2.857142857	0	67.14285714	0	0	8.571428571	20	0	1.428571429	1.428571429	7.142857143	0	8.571428571	0	2.857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.857142857	0	2.857142857	0	32.85714286	1.428571429	1.428571429	0	0	0	24.28571429	0	0	0	4.285714286	0	0	0	7.142857143	0	30	0	1541.428571	0	45.71428571	388.5714286	60	2.857142857	0	151.4285714	0	0	0	0	0	0	0	1.428571429	0	0	0	0	0	0	0	0	0	1.428571429	0	0	0	0	0	28.57142857	0	0	0	0	0	0	0	0	0	32.85714286	0	0	0
id405	0	0	21.42857143	0	0	31.42857143	0	0	0	4.285714286	0	4.285714286	0	28.57142857	1.428571429	0	0	0	0	25.71428571	1.428571429	0	0	0	0	0	0	0	0	0	0	0	0	1.428571429	0	0	0	138.5714286	0	0	0	20	0	0	0	17.14285714	4.285714286	0	0	330	4.285714286	0	0	0	11.42857143	1.428571429	15.71428571	0	0	0	0	0	0	4.285714286	0	2.857142857	1.428571429	0	0	0	5002.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.857142857	0	0	0	2.857142857	0	0	0	0	0	2.857142857	0	1.428571429	0	1.428571429	0	0	0	0	0	0	0
id406	1.428571429	214.2857143	1280	3275.714285	22.85714286	28.57142857	0	0	10	75.71428572	5.714285714	2.857142857	18.57142857	12.85714286	1.428571429	81.42857143	8.571428572	17.14285714	1.428571429	278.5714285	7.142857143	2.857142857	1.428571429	0	1.428571429	17.14285715	1.428571429	1.428571429	0	8.571428572	0	0	0	0	0	44.28571429	0	0	0	2.857142857	0	0	4.285714286	0	0	1.428571429	2.857142857	4.285714286	0	1.428571429	2.857142857	1.428571429	0	11.42857143	4.285714286	7.142857144	0	7.142857143	4.285714286	0	2.857142858	7.142857143	247.1428571	2.857142858	7.142857143	22.85714286	5.714285716	0	18.57142857	0	7.142857144	11.42857143	31.42857143	78.57142857	478.5714286	77.14285714	0	0	578.5714286	2.857142857	0	0	44.28571429	4.285714286	7.142857143	8.571428572	51.42857143	2.857142857	2.857142858	2.857142857	8.571428572	121.4285714	0	8.571428572	10	4.285714287	0	11.42857143	18.57142857	5.714285715	0	0	47.14285714	10	0	2.857142858	117.1428572
id407	17.14285715	138.5714286	4205.714286	327.1428571	52.85714286	10	134.2857143	121.4285714	202.8571429	37.14285715	74.28571428	502.8571428	300	82.85714286	52.85714286	2485.714286	1277.142857	12.85714286	27.14285714	98.57142857	117.1428571	31.42857143	71.42857143	407.1428571	1054.285714	152.8571429	214.2857143	1041.428571	210	17.14285714	154.2857143	705.7142857	420	52.85714286	221.4285715	910	21.42857143	42.85714287	90	95.71428572	10	62.85714285	105.7142857	40	142.8571429	67.14285715	172.8571429	21.42857143	5.714285715	0	211.4285714	61.42857143	8.571428572	41.42857143	850	35.71428572	82.85714285	71.42857143	660	241.4285714	108.5714286	12.85714286	1942.857143	570	331.4285714	2387.142857	738.5714286	78.57142857	98.57142857	2548.571429	13850	31.42857143	75.71428571	575.7142858	254.2857143	420	82.85714287	118.5714286	282.8571429	18.57142857	75.71428571	438.5714285	171.4285714	570	81.42857142	8732.857143	151.4285714	927.1428572	34.28571428	8239.999999	309.9999999	125.7142857	11.42857143	7012.857143	174.2857143	244.2857143	15.71428571	44.28571429	88.57142857	158.5714286	5.714285714	81.42857143	51.42857143	230	8.571428572	34.28571429	184.2857143
id41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	2260	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
id42	189	43	14509	0	366	2205	81	0	31	10239	15	6755	19	1376	57	1012	1001	862	535	0	25	57	495	369	112	1039	0	7	68	89	4534	2200	45	0	24	235	167	3	9	0	11	10	897	0	1410	0	1	4874	1200	19	1138	1	1680	69	225	0	2564	80	50	285	1053	0	27	87	46	2446	62	278	176	192	0	5	2109	1659	909	1667	12907	2527	453	0	50	120	49	16	486	54	81	10	96	95	230	16	256	58	3405	0	72	4350	0	0	247	50	0	399	198	223	7110
id43	31	0	15	0	0	0	12	0	0	67	0	0	2625	0	8	0	21	0	23	0	65	0	1793	0	3	0	0	0	7	0	1	0	143	0	0	0	7	0	0	0	1	0	0	0	124	0	4	0	8	0	0	0	360	15	0	0	2	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	167	0	0	0	1	0	0	8	0	0	0	17	6	0	0	10	91	0
id44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	4	0	0	0	2	270	0	0	0	0	0	0	0	0	0	0	0
id45	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1630	0	0	0	22	0	0	0	15	0	0	0	39	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id46	77	95	40	0	53	11	12865	0	2178	63	0	72	3321	0	1731	2337	870	1464	83	0	101	0	32	47	2	42	0	0	2	419	22	1401	58	47	4	95	20	1143	48	0	1	2480	0	0	225	440	1130	62	0	82	0	0	3	97	90	0	0	34	0	339	1	342	16	0	47	156	26	18	130	1	0	0	6	202	24	0	23	2	1	2	102	0	0	0	4631	0	0	0	3	43	0	0	14	2	0	401	56	13	0	1	507	34	0	0	451	217	0
id47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	133	0	0	0	7789	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
id48	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	736	0	0	0	0	0	0	8	2	0	0	0	18	0	0	0	1	0	0	0	15	4	0	0	343	0	0	0	1	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	1384	0	0	0	0	0	0	0	1	0	0	0	4	0	0	20	2	0	0	0	5	0	0	0	1	0	0	0	0	0	0	6	5	0	0	5	0	0
id49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	45	0	0	0	4823	0	0	0	0	0	0	0	0	0	0	0	0
id5	1	1	0	0	3	0	0	5	1	0	1	0	1	0	0	29	0	0	0	0	116	394	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	2	3	1	0	0	0	2	58	0	8	0	36	0	52	0	170	0	26	45	4	0	24	23	58	2	17	4	1	0	0	16	0	0	41	1	1	0	0	0	2	0	0	1
id50	0	567	2	0	72	117	53	0	1119	368	0	58	2	1794	7	113	0	2525	15	0	0	0	5	24	1	126	0	0	0	6429	5	0	15	77	0	0	0	2943	101	0	0	3096	96	10	73	1669	2199	0	4	808	142	2	0	642	211	869	0	525	64	1	0	7598	3569	64	2	2706	0	0	643	0	0	0	1397	65	1	0	158	0	0	0	665	6	0	0	1242	0	68	0	157	15	44	0	7242	0	2703	0	2	4	0	0	40	0	0	0	32	0	0
id51	0	0	5468	0	3	0	15	0	234	2	0	0	0	19	7	0	1	372	14	0	0	0	3	0	3218	52	0	0	1813	8	0	0	32	0	0	9	115	3	97	0	4	0	40	0	24	0	176	0	18	0	89	0	11	0	32	0	113	12	13	0	1081	0	0	25	5	0	0	26	5	217	0	3	0	0	0	149	46	4	23	0	1	3	0	1	0	70	25	1901	2354	21	5561	4	0	540	2	0	8	7	4	0	32	6	0	0	9	42	0
id52	4	0	19	0	0	0	39	0	0	0	4	0	6	0	25	0	1	4	57	0	848	0	24	0	7	0	0	0	37	0	1	43	14	2524	0	0	5	6	30	0	7	17	0	0	3	4	716	0	466	3	2	0	1	5	1	0	68	3	2	1	4043	3	56	0	81	0	0	74	6	0	0	29	0	55	353	1587	0	0	409	0	1	3	10126	8	48	3	0	10	2	1	21	17	0	0	0	0	294	0	0	0	2275	2	0	0	3308	100	57
id53	0	0	228	0	33	0	135	0	0	0	0	587	0	31	69	35	0	10	100	0	0	0	68	0	0	14	0	0	0	0	0	0	0	10	0	0	0	24	0	0	0	9	56	0	0	8	0	25	0	16	3493	0	0	14	217	0	0	1378	44	0	0	8	0	0	0	38	0	0	11	0	0	0	0	26	0	0	38	0	0	0	1	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	98	0	0	0	9797	0	0	0	95	0	1
id54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	9	0	0	0	10	0	0	0	12	0	9	0	6	0	0	0	19	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	5	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45066	0	0	0	67	0	0	0	27	0	0	0	7	0	0	8	0	0	0	0	0
id55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1084	0	0	0	15	0	0	0	14	0	0	0	4	0	0	0	9	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0
id56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	16	0	0	0	0	4	0	0	0	3	0	0	0	154	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	112	0	0	0	4269	0	0	0	35	0	0	0	0	0	0	0	0	682	0	0	0
id57	20	7	0	0	0	0	0	0	0	0	535	0	16	0	33	0	1715	0	0	0	136	0	0	0	0	0	0	0	0	0	67	0	0	4336	6376	0	13	5	0	0	0	3	0	0	0	26	0	0	0	5	0	0	0	3	0	0	0	8	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	83	0	0	0	0	19	0	0	0	175	0
id58	0	0	0	0	53	0	0	0	0	0	0	28	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	1946	51	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id59	1147	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	4	0	0	0	7	0	0	0	286	0	0	0	1	0	0	0	5	1616	0	0	6	1	4	0	0	1	0	0	27	0	0	0	3	1	0	2608	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	49	0	0	0	0	6	0	0	0	24	0
id6	13561	2926	10705	6398	8858	314	11394	3781	14443	2760	214	7868	3084	787	4975	9165	2171	1076	515	8986	1241	2435	6733	4225	561	117	3393	5088	212	2245	324	3180	38	291	957	644	55	411	599	2744	100	474	2130	2926	864	916	859	281	347	223	3789	7650	703	3545	32	3041	186	900	296	4931	1089	857	110	4703	181	78	3313	45	9109	12864	4699	6950	1042	12664	5876	9179	5424	15637	5301	6435	3686	12649	14154	5386	8959	9496	1756	7755	754	4169	2045	11500	604	3352	1043	13170	13049	15790	15175	12861	15585	13234	13402	13859	15795	9549	13218
id60	0	11	121	0	0	0	179	0	0	14	0	0	0	0	13065	0	0	1	177	0	0	0	4701	0	0	0	0	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	466	0	0	0	186	0	0
id61	0	0	16	0	0	0	30	0	0	0	0	0	0	0	28	0	0	7	23	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	3940	0	0	0	23	0	0
id62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1010	0	0	0	0	0	0	0	7	0	0	0	7	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	855	0	0	0
id63	0	11	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	24	9	0	0	34	0	0	0	322	0	0	0	2171	0	0	0	22	0	0	0	25	0	0	0	16	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	4	0	0
id64	0	0	2580	0	1	0	12	0	0	0	0	0	0	1	3	0	0	0	11	0	0	0	5	0	0	26	0	0	0	0	0	90	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	61	205	0	49	0	168	0	0	0	7279	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	11	0	0	0	9	0	31
