Sample	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
ITS_Zotu100	14	6	2	1	10	33	1	7	349	19	0	9	38	21	29	21	31	66	1	48	69	0	4	18	45	2	30	0	63	1	27	1	11	5	76	13	29	14	4	6	5	35	42	1	13	3	3	0	1	2	25	11	18	4	4	2	2	3	2	5	410	9	0	22	39	41	62	17	391	8	163	13	12	4	70	7	54	1	8	27	22	0	40	18	80	65	11	35	114	9	43	157	27	46	128	16	24	17	138	9	11	11	270	1	4	50	95
ITS_Zotu373	0	42	0	0	0	3	0	0	0	230	0	1	23	5	85	37	1	5	3	2	83	8	3	68	14	4	41	0	20	2	32	1	116	3	332	10	17	0	8	2	7	0	11	1	14	10	9	1	4	0	27	4	9	3	0	0	1	3	0	9	3	0	0	76	85	0	190	0	2	0	17	234	6	0	12	65	1	1	11	42	0	0	9	77	3	1	102	296	79	41	52	24	0	2	16	24	0	0	16	16	0	1	0	1	0	0	20
ITS_Zotu87	29	0	0	22	34	4	17	19	26	0	0	30	91	0	0	39	46	0	0	106	5	0	0	11	20	0	0	6	2	14	0	1	1	0	0	2	5	0	6	30	0	0	0	0	6	1	3	2	1	15	6	0	0	0	0	1	2	0	1	0	8	8	0	50	3	0	37	8	23	30	232	15	4	7	14	93	19	24	2	29	146	26	166	14	24	31	1	53	52	61	23	130	96	131	4	64	0	1	194	0	0	177	605	190	0	25	253
ITS_Zotu81	0	0	50	0	4	17	439	0	1	0	2	0	0	0	19	0	0	0	0	0	0	1	4	0	1	0	2	0	0	2	167	0	0	0	4	0	0	0	66	0	0	2	16	0	0	13	2	0	0	0	10	0	0	0	5	0	0	0	8	0	0	2	542	0	0	835	0	0	0	166	0	0	0	0	0	0	0	1	0	0	3	147	0	0	0	7	0	0	0	2	0	0	0	0	0	0	59	9	0	0	4	2	0	0	6	0	0
ITS_Zotu220	0	17	6	12	0	8	3	6	2	1	3	4	3	8	82	16	10	2	3	4	1	5	3	5	0	0	9	1	7	6	0	1	1	2	4	3	2	2	5	1	1	4	1	3	5	19	3	2	0	48	12	5	0	5	0	1	0	2	0	0	153	2	1	240	206	5	272	68	36	1	162	121	12	7	209	100	40	2	73	162	30	2	14	36	40	21	151	120	691	42	237	56	158	29	265	67	3	3	12	22	0	1	2	7	1	4	34
ITS_Zotu79	0	7	0	0	0	2	0	0	0	0	0	1	0	0	3	1	0	0	1	0	1	2	0	144	2	0	65	0	10	0	3	7	1	5	0	2256	1	2	1	135	2	4	5	50	0	19	11	20	0	3	2	9	73	2	0	81	0	2	0	21	1	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	9	0	1	8	0	0	0	0	0	1	2	0	0	0	5	0	0	2	1
ITS_Zotu84	2	144	29	3	3	127	6	6	2	5	2	16	7	11	35	19	61	17	6	6	191	13	1	84	2	157	93	1	8	43	25	9	6	17	13	42	22	10	1	5	1	17	1	0	3	29	4	3	8	2101	5	42	65	86	2	0	2	382	0	43	23	38	0	42	10	34	43	8	11	2	33	51	1	14	7	22	75	2	12	16	8	2	0	13	11	66	147	33	251	23	68	55	18	14	56	2	0	1	2	4	0	0	4	2	2	10	10
ITS_Zotu74	1201	4	0	0	2604	49	0	0	843	166	3	34	13	1	0	8	3	0	5	0	132	4	0	55	0	0	24	0	0	4	313	0	0	2	21	40	0	0	2	0	9	0	0	0	249	134	10	0	18	0	17	0	177	34	0	0	0	0	28	45	0	1	29	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	10	0	0	0	4	0
ITS_Zotu73	0	2	0	1	0	4	0	9	1	2	0	0	9	0	26	16	3	0	0	8	0	0	0	15	0	0	1	1	0	0	2	1	2	0	11	3	11	0	1	8	0	0	1	3	0	2	0	1	0	4	0	5	0	0	0	2	0	0	0	0	11	0	0	114	18	0	175	6	17	9	139	302	2	9	113	108	9	8	56	204	10	12	10	50	12	96	523	253	264	172	118	119	154	142	182	89	0	4	40	17	0	1	56	0	0	1	100
ITS_Zotu72	0	3	0	33	0	0	0	18	0	0	0	0	4	0	1	12	6	0	0	11	0	0	0	2	0	0	97	0	0	0	3	2	2	0	1	0	8	0	2	8	0	0	3	3	1	5	13	11	0	0	7	13	0	0	0	0	0	0	0	0	5	0	0	223	11	0	149	10	0	5	157	75	0	6	172	150	0	4	70	83	0	3	5	66	0	20	164	88	0	75	1158	111	0	143	552	33	0	3	10	10	0	0	6	4	0	0	2
ITS_Zotu77	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	6	0	0	0	2831	0	0	0	185	0	0	0	53	0	0	0	11	0	0	17	6	0	0	0	1	0	0	0	0	0	0	0
ITS_Zotu85	49	12	1	0	0	18	0	0	0	17	219	28	17	265	1	26	11	7	28	0	75	663	2	231	13	1	160	0	16	18	91	2	42	24	51	72	34	23	215	223	13	291	97	6	388	91	699	13	10	54	228	2	113	82	3	54	15	19	5	1	0	27	1	1	5	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	28	1	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	1	0	0	17	0	0
ITS_Zotu67	0	0	20	12	0	0	9	18	8	0	0	9	3	0	7	14	0	20	0	10	11	2	13	85	0	10	2	323	0	8	0	10	0	0	0	1187	0	8	0	56	0	1	0	17	0	0	8	17	0	6	0	12	39	4	0	51	0	100	0	46	0	8	0	99	0	0	45	0	19	0	59	97	1	0	42	12	109	0	911	23	68	0	202	61	19	1	156	8	5	0	36	15	0	0	98	24	1	6	16	42	62	4	13	53	25	3	44
ITS_Zotu70	0	0	0	40	0	0	0	1	0	0	0	0	12	0	0	8	5	0	0	6	0	0	0	18	0	0	0	1	1	0	0	0	0	0	0	80	6	0	0	8	0	0	1	1	0	1	16	23	0	0	0	6	5	0	0	15	0	0	0	2	21	0	0	156	19	0	156	7	0	9	196	8	0	2	225	209	0	4	106	24	0	4	1	5	0	42	104	42	0	113	2064	92	0	75	208	8	0	3	4	10	0	0	4	0	0	0	4
ITS_Zotu71	7	0	20	7	21	1	37	6	12	27	0	6	38	1	19	9	30	6	0	26	4	24	66	15	16	10	0	5	47	25	11	4	3	9	1	0	5	42	3	3	0	82	10	2	0	12	0	0	1	62	6	0	0	992	0	0	2	51	5	0	248	116	29	58	29	0	25	10	167	10	72	119	160	21	14	47	265	6	28	76	241	14	16	38	700	164	125	29	138	77	16	132	75	60	57	18	2	3	14	10	2	60	46	84	24	120	77
ITS_Zotu83	2	12	2	10	0	21	0	8	1	1	0	204	20	2	12	12	9	4	0	22	12	1	0	17	2925	23	102	260	265	0	50	0	153	6	35	0	319	0	11	0	78	0	7	0	142	12	4	0	26	0	16	0	11	0	1	0	7	0	1	3	22	0	0	0	2	0	0	0	0	220	0	0	0	2	0	0	4	0	31	3	0	1	0	0	0	20	0	0	15	7	2	0	0	3	0	0	0	0	0	4	0	85	0	7	0	56	0
ITS_Zotu66	0	0	38	0	4	22	33	1	10	0	2	70	2	6	10	216	3	0	12	0	64	2	3	3	3	3	0	0	8	26	9	0	22	3	0	244	14	2	2	3	4	8	12	0	13	9	0	0	19	7	7	0	903	6	1	20	8	8	0	0	6	228	23	1	0	52	10	0	39	0	7	1	9	0	7	1	45	1	0	3	414	23	6	0	55	7	2	3	116	8	7	0	31	18	10	9	7	17	0	0	0	0	3	0	0	0	2
ITS_Zotu33	0	0	38	0	0	1	138	0	0	1	1840	0	0	49	0	0	0	0	35	0	33	19	5	13	22	0	10	0	0	0	18	0	0	2	70	0	0	0	1346	0	2	0	80	0	0	3	142	0	1	0	19	0	0	0	15	0	6	0	2	3636	0	47	9	0	0	1	0	0	0	80	0	0	0	183	0	0	1	14	0	0	5	28	1	0	0	0	0	0	2	0	0	0	0	0	0	0	194	0	0	0	1	2	0	0	1	0	0
ITS_Zotu106	6	8	39	3	5	7	335	8	10	31	1	8	18	5	42	6	8	10	11	60	2	17	21	74	65	11	24	40	181	29	135	6	19	60	65	1088	20	5	4	57	8	10	4	14	11	3	9	11	2	0	7	11	35	14	0	42	2	1	0	26	41	15	0	157	3	0	38	0	26	17	174	87	19	53	69	36	19	1	251	41	101	1	112	36	55	44	62	47	33	18	32	143	7	8	25	57	15	12	15	81	11	93	123	80	12	78	79
ITS_Zotu69	2	2	42	14	15	10	26	12	13	14	34	11	74	4	34	8	7	18	3	39	1	110	10	35	84	7	35	50	149	5	13	6	13	29	12	326	11	5	9	35	3	0	96	33	13	53	416	10	2	5	26	9	13	10	1	22	0	6	5	41	44	10	4	121	22	0	35	9	29	8	169	412	26	6	125	264	89	9	640	205	57	113	267	34	20	32	268	28	24	24	144	116	87	15	80	126	5	29	25	110	67	41	160	37	13	41	174
ITS_Zotu64	1	4	244	5	139	331	36	12	7	0	25	7	59	2	89	0	31	26	49	6	0	21	11	5	1	16	48	46	7	14	532	2	19	1	27	2	24	11	10	0	0	31	91	0	1	151	1	3	5	8	89	15	0	5	9	18	3	11	14	0	263	582	217	55	667	562	69	117	211	28	27	23	4	11	254	14	79	0	50	60	123	58	1	29	146	101	37	60	169	103	109	8	38	86	100	47	10	8	1	11	6	3	0	2	11	6	4
ITS_Zotu58	2	14	3	18	0	171	1	52	1	18	8	7	21	594	1	1	93	44	0	16	6	260	0	22	2	28	5	1	1	21	6	158	10	7	3	8	88	1	17	27	0	7	10	6	3	16	36	21	0	71	141	169	1	17	1	6	6	824	2	21	128	4	0	154	598	15	37	939	16	9	122	24	3	10	34	126	99	7	25	294	24	2	61	110	112	18	15	55	71	70	113	87	325	351	349	25	0	5	33	18	0	1	72	18	6	5	29
ITS_Zotu61	10	0	0	0	6	0	0	0	6	0	0	0	202	0	0	2	50	0	0	0	1	0	0	0	6	0	0	0	24	0	0	0	106	0	0	0	76	0	0	0	0	0	11	0	8	34	0	0	0	8	14	0	0	0	0	0	1	0	0	0	88	0	0	1	390	1	2	40	1	178	0	7	0	249	0	5	1	150	0	7	2	118	0	6	3	960	0	44	1	5310	0	4	47	1744	0	4	0	74	0	2	0	33	0	0	0	39	0
ITS_Zotu75	0	140	12	0	3	147	33	0	0	145	7	0	4	346	11	1	0	69	367	0	0	177	0	0	22	133	116	0	10	272	34	0	8	1225	38	0	5	7	17	0	0	14	26	2	1	31	23	0	2	15	39	0	0	17	1	0	0	32	0	0	35	100	0	3	7	1	2	1	2	4	0	8	0	5	0	3	11	0	0	0	14	2	0	1	7	4	7	2	14	1	1	0	1	1	1	0	29	0	0	0	0	1	0	0	4	3	0
ITS_Zotu55	0	0	33	1	50	80	210	1085	1	0	667	0	0	10	8	0	3	0	10	0	0	61	7	0	2	0	2	0	0	3	580	0	0	0	1	0	0	0	180	0	0	0	61	0	0	22	629	0	1	0	44	0	0	0	9	0	0	1	36	0	0	34	1047	0	1	1072	0	0	0	283	0	0	0	11	0	0	0	9	0	0	2	314	0	0	0	25	0	0	0	4	0	0	0	13	0	0	97	18	0	0	0	10	0	0	1	0	0
ITS_Zotu65	2	35	12	4	22	588	15	2	4	64	12	13	20	17	89	10	8	12	23	258	20	59	4	61	27	6	131	16	77	28	180	10	12	34	266	433	5	1	3	105	1	7	11	19	6	155	24	8	3	34	20	25	13	6	0	407	0	3	0	72	19	17	0	23	6	1	20	0	5	7	899	67	7	1	128	25	14	0	272	18	63	9	105	4	30	15	59	9	144	21	36	385	50	1	26	44	9	8	63	87	3	28	1209	2	14	71	383
ITS_Zotu54	4	1	878	0	54	39	715	0	1	0	867	0	0	4	245	0	0	0	9	0	0	14	23	0	6	0	73	0	0	3	364	0	0	1	4	0	0	0	254	0	0	0	185	0	0	23	158	0	3	0	34	0	0	0	13	0	2	3	73	0	42	70	1115	0	2	1240	0	0	0	190	0	0	0	53	0	0	6	53	0	0	2	334	0	0	0	28	0	0	1	2	0	0	0	8	0	0	168	4	0	0	3	17	0	0	2	34	0
ITS_Zotu56	6	47	16	0	173	185	31	5	14	66	0	4	377	42	57	4	8	19	41	38	2	96	6	89	11	7	103	20	107	46	96	10	12	365	157	1443	4	2	3	195	2	5	19	48	3	6	27	21	1	6	16	23	37	6	0	365	2	2	0	48	9	17	0	22	25	0	10	0	21	5	141	140	12	6	69	38	27	2	313	10	171	19	41	8	24	15	80	9	150	25	16	77	24	5	35	33	154	12	16	70	6	28	379	1	6	26	129
ITS_Zotu57	44	7	126	9	192	8	50	8	121	106	138	19	823	7	47	11	49	76	11	31	4	34	26	46	152	28	15	29	531	23	3	1	74	3	28	517	38	8	1	38	15	1	5	30	30	22	13	13	7	2	1	3	15	35	0	17	4	4	0	13	168	13	1	74	61	0	33	2	81	32	99	462	57	30	245	130	181	10	174	145	194	14	196	58	54	132	109	52	48	78	90	157	68	58	52	118	30	145	94	289	144	156	150	87	61	109	201
ITS_Zotu50	0	9	0	0	0	2	0	0	0	24	0	0	0	1	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	66	0	0	4	0	0	0	0	7	0	0	0	8	0	0	0	263	0	0	13	3168	0	0	0	537	0	0	0	17	0	0	0	16	0	0	2	2	0	0	0	18	0	0	0
ITS_Zotu53	1	550	5	12	4	125	6	7	0	29	18	30	16	39	4	12	24	28	0	7	0	238	5	7	17	65	219	2	15	424	27	44	9	40	8	37	29	1	5	48	0	131	18	48	21	89	177	53	0	246	86	311	0	95	0	1723	5	3526	2	58	225	33	1	59	123	43	37	46	24	28	18	34	17	21	178	53	78	16	10	19	31	31	14	53	317	223	45	70	53	276	77	25	71	433	34	143	2	14	6	5	0	4	6	90	7	12	11
ITS_Zotu46	3	3	0	0	0	0	0	0	2	0	0	3	2	0	12	4	0	0	0	0	10	0	0	489	10	0	2	0	5	0	4	0	11	0	18	145	12	0	0	117	6	0	0	309	212	0	0	7910	1	0	0	0	6	0	0	140	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ITS_Zotu49	5	502	23	6	2	128	20	9	7	18	3	23	3	38	9	24	33	102	24	0	54	66	0	76	18	280	2510	0	41	371	303	1	32	47	107	348	89	6	47	36	6	4	98	5	61	181	94	11	39	7	171	6	339	5	0	16	6	27	0	6	345	116	0	128	60	1	168	135	3	7	81	70	1	9	27	66	44	3	34	48	26	6	4	83	8	66	56	102	30	34	387	16	0	179	168	19	0	4	12	10	0	0	4	9	0	5	12
ITS_Zotu39	0	0	1	279	0	63	0	305	0	0	0	349	2	0	0	569	0	0	0	649	0	4	0	443	69	1	22	9760	4	0	265	1	18	0	8	960	15	0	7	87	1	8	10	13	5	3	22	21	1	0	26	14	73	0	0	74	0	0	0	224	0	3	0	14	5	7	29	0	0	1	13	6	0	0	5	2	0	0	868	4	0	0	6	2	11	0	9	16	0	2	4	3	0	0	4	4	0	0	5	329	0	0	2	333	2	0	11
ITS_Zotu43	4	65	10	3	3	19	0	17	2	2	11	3	40	93	308	20	6	16	27	2	0	10	0	5	1	52	342	3	0	57	29	3	14	0	38	6	12	1	232	1	0	0	21	2	0	69	29	1	0	28	114	17	1	4	0	1	0	6	0	4	12	15	6	311	82	0	283	11	138	16	149	172	22	31	173	169	161	11	74	262	89	26	53	221	174	64	280	402	4209	516	381	94	581	276	627	101	0	27	24	35	0	1	19	12	0	22	29
ITS_Zotu47	5	5	5	10	1	0	22	13	2	3	0	79	74	4	19	4	3	9	0	3	0	2	9	12	4	1	7	5	18	15	0	0	45	0	1	1	5	5	1	1	5	9	6	1	5	50	4	2	3	18	3	6	0	21	4	80	11	6	2	4	724	127	11	397	2600	2	243	60	86	15	314	116	23	50	4577	204	38	28	178	190	204	25	46	26	61	53	284	44	153	265	508	42	27	23	345	528	1	2	16	22	5	2	17	8	3	20	57
ITS_Zotu59	8	0	0	4	166	199	4	1	12	1	0	30	17	0	3	737	5	2	1	0	14	0	0	248	0	0	3	1	3	6	79	17	1	0	1	500	0	0	2	105	0	0	3	153	0	5	37	57	10	1	6	109	178	0	1	3699	1	0	3	38	36	7	27	270	3	342	259	0	6	0	218	424	0	0	479	29	7	0	165	21	40	13	6	31	5	4	2661	69	18	3	331	20	10	0	227	58	0	0	6	8	0	5	3	0	0	6	276
ITS_Zotu45	0	570	12	6	0	218	3	7	0	355	34	1	1	249	12	11	3	47	218	0	0	913	0	1	9	112	117	0	10	277	22	2	7	1543	43	0	19	49	4	0	4	59	25	2	4	44	54	1	0	69	50	0	1	52	0	1	0	265	0	0	27	132	0	130	14	1	245	6	17	3	91	7	3	1	51	19	62	0	68	15	9	0	2	5	14	1	56	25	50	0	151	2	9	2	149	3	11	0	3	6	0	2	1	1	1	1	6
ITS_Zotu38	0	50	1	59	0	7	1	48	0	203	26	10	5	96	88	22	14	10	36	1	75	119	1	58	10	4	89	56	61	11	34	0	9	29	554	95	43	2	13	11	0	1	57	3	2	13	239	35	5	1	47	47	34	1	0	4	5	2	0	13	1415	154	0	321	113	0	313	45	22	4	218	142	3	18	203	330	39	2	185	182	11	4	6	42	22	103	168	24	232	28	2509	10	11	246	1096	24	15	4	1	14	0	0	0	4	0	46	13
ITS_Zotu42	0	233	227	24	8	172	4	22	5	214	25	37	17	329	94	57	8	756	77	15	226	775	5	142	36	4747	112	273	381	752	175	0	46	143	284	70	85	25	7	5	17	52	32	1	31	149	44	5	21	53	102	2	68	33	0	10	2	359	0	175	274	87	19	11	108	2	83	28	19	1	10	223	2	6	10	44	504	0	62	50	4	5	0	16	55	70	44	154	127	8	51	27	58	13	23	28	7	0	13	22	1	12	3	7	10	50	14
ITS_Zotu35	0	39	1	2	0	30	4	3	0	2	0	0	3	6	100	236	3	23	1	1	0	43	0	2	2	7	12	2	12	55	186	0	0	2	23	35	2	1	0	5	0	28	8	0	0	0	2	0	0	3	3	0	0	5	0	0	0	8	0	0	155	20	0	391	8	0	6369	7	18	5	431	15	4	0	333	11	54	0	307	11	15	0	2	2	67	4	236	440	809	2	316	19	13	17	273	9	0	0	122	8	0	20	3	0	3	15	2
ITS_Zotu31	0	0	0	0	0	0	0	0	0	40	3	0	1	1	0	0	3	0	3	0	0	0	1	41	2935	1	0	0	39	2	0	0	15	0	0	5	14	0	1	13	11	0	0	7324	20	2	0	14	15	0	5	0	0	4	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ITS_Zotu36	5	228	368	416	323	50	62	86	9	25	46	1	15	38	50	1	8	181	31	2	3	30	9	0	1	11	47	33	3	41	20	0	0	7	16	0	0	161	20	0	0	53	97	0	0	237	0	0	6	37	26	1	0	65	13	0	2	92	8664	0	53	1958	521	0	7	56	0	1	744	29	0	0	5	3	0	0	69	0	2	0	63	43	0	0	45	4	0	0	63	8	0	0	9	7	0	0	6	0	0	0	19	2	0	0	9	8	0
ITS_Zotu40	5	0	829	0	82	97	40	0	5	0	518	0	0	4	572	0	0	0	162	0	0	29	4	0	4	3	3	0	0	3	620	0	0	0	38	0	0	0	318	0	3	0	214	0	1	49	318	0	4	0	83	0	0	0	14	0	3	5	69	0	2	45	1900	0	0	2576	0	0	0	569	0	0	0	30	0	0	9	37	0	0	0	556	0	0	0	48	0	0	0	12	0	0	0	9	0	0	141	6	0	0	1	12	0	0	0	4	0
ITS_Zotu41	1	106	1	643	1	314	0	168	3	49	4	422	16	198	26	141	134	53	0	202	18	218	1	188	4	34	153	35	11	45	73	246	35	6	103	24	155	3	381	33	3	5	33	4	4	38	40	7	2	265	194	21	11	1	0	29	10	7	6	8	314	5	0	724	1000	28	158	1653	49	18	366	38	12	22	40	89	51	11	67	129	14	11	158	397	106	48	31	113	216	158	188	166	1156	678	327	30	0	5	121	23	0	1	161	120	9	2	52
ITS_Zotu48	16	12	10	8	8	48	146	19	5	334	90	1	24	15	30	10	42	129	28	8	1	63	45	101	7	29	0	3	13	55	1	1	1	0	0	3	35	2	4	2	4	2	9	33	0	17	4	0	0	8	14	8	0	61	2	1	0	1	1	0	30	140	15	413	23	0	317	22	10	61	393	540	18	63	305	9	4	13	254	64	19	53	11	24	72	152	4611	41	9	78	270	23	10	454	797	16	4	7	46	8	3	28	79	1	13	26	602
ITS_Zotu32	0	0	0	0	3	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	1	0	0	0	0	0	17	0	0	0	23	0	0	0	8	0	0	24	6246	0	0	0	13	0	0	0	27	0	0	0	144	0	0	0	2	0	0	0	28	0	0	0
ITS_Zotu60	11	4	75	29	7	10	22	13	3	22	3	17	132	1	91	34	7	62	0	20	0	34	28	7	1	16	7	2	23	24	8	0	66	1	3	5	11	24	1	0	2	62	13	7	21	70	12	16	1	34	28	99	1	68	42	13	11	29	8	0	834	128	25	391	3518	6	346	107	545	25	224	301	89	33	643	786	427	69	141	261	369	67	31	111	1005	131	467	179	805	511	1363	109	262	82	352	332	8	15	13	61	15	2	20	43	24	17	83
ITS_Zotu37	0	0	0	0	0	0	0	18	0	0	0	1	0	0	2	5	4	0	1	3	0	0	0	132	4	0	0	0	1	0	0	1	0	0	0	2	11	0	0	3	0	0	0	42	0	0	0	2	0	0	2	14	0	0	0	2	0	0	0	2	1	0	0	611	0	0	415	0	0	6	498	711	0	0	337	27	0	0	324	62	0	4	14	51	2	18	6275	51	0	3	442	23	0	56	818	12	0	4	20	11	0	1	36	5	0	0	754
ITS_Zotu44	2	448	113	3843	156	161	30	44	1	75	101	6	8	249	23	5	2	65	77	20	1	49	4	9	3	5	207	12	8	70	66	8	1	25	109	0	0	192	484	0	0	42	356	0	0	680	34	1	9	46	213	0	0	72	27	0	2	57	371	0	530	3284	1931	1938	171	141	23	17	709	180	49	0	9	10	23	2	47	7	27	0	98	135	3	3	42	21	31	0	56	32	49	0	26	13	22	0	20	4	0	0	22	5	0	79	1	8	0
ITS_Zotu29	6	0	1655	1	110	128	592	1000	2	9	1101	0	1	5	192	0	27	0	140	0	2	34	441	0	5	4	5	0	2	9	542	0	0	4	96	0	0	0	388	0	0	0	228	0	3	28	164	0	1	9	152	0	0	4	27	0	0	8	67	0	9	31	1861	0	1	2219	0	0	0	681	0	0	2	74	0	0	8	56	0	0	2	703	0	0	0	79	0	0	2	8	0	0	4	10	0	0	526	20	0	0	5	18	0	0	9	9	0
ITS_Zotu24	24	23	5	2	111	49	21	7212	1	560	12	38	1	6	187	1	3	390	5	0	265	507	567	1630	7	3	39	0	4	44	14	3	1	6	238	30	2	830	6	60	139	187	28	4	178	95	17	1	128	96	43	29	11	384	3975	108	18	7	905	4309	4	145	132	31	0	1	0	0	10	1	0	0	0	3	3	0	0	0	0	0	0	7	0	2	3	2	0	38	3	0	0	0	1	3	1	7	4	0	0	0	93	11	0	0	40	5	0
ITS_Zotu26	6	0	0	0	67	83	0	0	9	0	20	0	5	12	0	0	0	0	0	0	8	11	0	0	5	0	2	0	0	0	1472	0	2	0	4	0	1	0	810	0	0	0	511	0	66	165	706	0	7	0	22	0	1	0	9	0	0	0	57	0	65	12	2049	0	6	3729	0	0	0	441	0	0	0	3	0	0	0	11	0	0	0	430	0	0	0	52	0	0	0	15	0	0	0	2	0	0	0	26	0	0	0	8	0	0	0	9	0
ITS_Zotu28	3	135	7	23	7	36	5	61	2	4	0	37	21	3	471	62	32	12	2	27	3	4	6	30	38	3	965	204	18	10	75	14	12	0	43	4	29	0	17	4	0	0	51	6	4	113	36	6	67	114	80	38	21	5	0	1	2	5	0	1	52	8	0	504	21	0	565	21	208	32	287	356	46	30	427	274	194	30	197	427	181	18	68	369	343	251	695	762	5408	226	585	165	1512	430	1256	259	7	32	69	80	2	4	76	19	7	12	145
ITS_Zotu23	307	0	0	176	479	0	1	119	92	0	92	251	14	0	128	20	16	1	103	10	28	24	0	75	42	0	7	31	2	0	150	16	0	0	0	187	1	0	77	19	0	0	162	6	11	17	995	20	2	0	23	41	12	0	14	14	7	0	133	15	50	10	47	41	1	17	3	12	0	139	1	1782	0	46	17	4179	0	295	14	2225	0	436	20	1117	0	43	6	84	0	59	57	57	0	48	16	727	2	236	16	462	0	310	16	707	0	96	34
ITS_Zotu25	0	393	86	0	2	3572	1	0	0	1169	23	0	0	5513	35	0	0	1193	47	0	0	1419	39	0	2	2692	572	0	0	759	4510	0	1	31	685	0	0	142	541	0	0	168	429	0	0	1120	34	0	1	122	433	1	0	26	0	0	0	65	0	0	0	215	0	1	0	1	0	0	12	2	0	0	2	35	0	2	169	1	0	0	3	3	1	94	53	0	0	12	20	0	0	1	51	1	0	0	67	0	0	0	6	15	0	27	34	0	0
ITS_Zotu18	0	1	739	0	0	13	1841	0	0	14	15079	0	2	13	947	0	0	0	3145	0	0	107	4764	0	1	2	281	0	0	14	185	0	0	9	690	0	0	0	114	0	0	0	17	0	0	300	3187	0	0	30	326	0	0	25	0	0	0	3	0	0	0	77	25	0	0	5	0	0	3	1	0	0	11	0	0	0	1	0	0	0	9	3	0	0	0	0	0	0	2	34	0	0	31	7	0	0	1396	0	0	1	10	0	0	0	9	0	0
