Sample	allGfishSid
HKSta2Aug	id386
HKSta2Aug	id389
HKSta2Aug	id39
HKSta2Aug	id390
HKSta2Aug	id391
HKSta2Aug	id392
HKSta2Aug	id393
HKSta2Aug	id394
HKSta2Aug	id395
HKSta2Aug	id396
HKSta2Aug	id397
HKSta2Aug	id398
HKSta2Aug	id399
HKSta2Aug	id40
HKSta2Aug	id400
HKSta2Aug	id401
HKSta2Aug	id402
HKSta2Aug	id403
HKSta2Aug	id404
HKSta2Aug	id406
HKSta2Aug	id407
HKSta2Aug	id42
HKSta2Aug	id43
HKSta2Aug	id46
HKSta2Aug	id51
HKSta2Aug	id52
HKSta2Aug	id57
HKSta2Aug	id59
HKSta2Aug	id6
HKSta2Aug	id65
HKSta2Aug	id66
HKSta2Aug	id68
HKSta2Aug	id7
HKSta2Aug	id70
HKSta2Aug	id73
HKSta2Aug	id75
HKSta2Aug	id76
HKSta2Aug	id77
HKSta2Aug	id82
HKSta2Aug	id85
HKSta2Aug	id87
HKSta2Aug	id90
HKSta2Aug	id96
HKSta2Aug	id99
HKSta3Aug	id1
HKSta3Aug	id10
HKSta3Aug	id100
HKSta3Aug	id101
HKSta3Aug	id102
HKSta3Aug	id104
HKSta3Aug	id109
HKSta3Aug	id11
HKSta3Aug	id114
HKSta3Aug	id115
HKSta3Aug	id118
HKSta3Aug	id119
HKSta3Aug	id12
HKSta3Aug	id126
HKSta3Aug	id129
HKSta3Aug	id13
HKSta3Aug	id130
HKSta3Aug	id138
HKSta3Aug	id143
HKSta3Aug	id144
HKSta3Aug	id147
HKSta3Aug	id16
HKSta3Aug	id166
HKSta3Aug	id167
HKSta3Aug	id168
HKSta3Aug	id169
HKSta3Aug	id17
HKSta3Aug	id170
HKSta3Aug	id171
HKSta3Aug	id175
HKSta3Aug	id178
HKSta3Aug	id179
HKSta3Aug	id18
HKSta3Aug	id180
HKSta3Aug	id181
HKSta3Aug	id182
HKSta3Aug	id184
HKSta3Aug	id185
HKSta3Aug	id186
HKSta3Aug	id187
HKSta3Aug	id188
HKSta3Aug	id189
HKSta3Aug	id19
HKSta3Aug	id190
HKSta3Aug	id191
HKSta3Aug	id194
HKSta3Aug	id196
HKSta3Aug	id198
HKSta3Aug	id199
HKSta3Aug	id2
HKSta3Aug	id20
HKSta3Aug	id200
HKSta3Aug	id201
HKSta3Aug	id202
HKSta3Aug	id203
HKSta3Aug	id205
HKSta3Aug	id206
HKSta3Aug	id208
HKSta3Aug	id209
HKSta3Aug	id21
HKSta3Aug	id210
HKSta3Aug	id211
HKSta3Aug	id213
HKSta3Aug	id214
HKSta3Aug	id215
HKSta3Aug	id216
HKSta3Aug	id217
HKSta3Aug	id218
HKSta3Aug	id219
HKSta3Aug	id220
HKSta3Aug	id221
HKSta3Aug	id223
HKSta3Aug	id224
HKSta3Aug	id226
HKSta3Aug	id227
HKSta3Aug	id228
HKSta3Aug	id232
HKSta3Aug	id233
HKSta3Aug	id234
HKSta3Aug	id235
HKSta3Aug	id236
HKSta3Aug	id237
HKSta3Aug	id238
HKSta3Aug	id239
HKSta3Aug	id240
HKSta3Aug	id241
HKSta3Aug	id243
HKSta3Aug	id244
HKSta3Aug	id245
HKSta3Aug	id247
HKSta3Aug	id248
HKSta3Aug	id249
HKSta3Aug	id25
HKSta3Aug	id250
HKSta3Aug	id251
HKSta3Aug	id254
HKSta3Aug	id255
HKSta3Aug	id257
HKSta3Aug	id258
HKSta3Aug	id259
HKSta3Aug	id26
HKSta3Aug	id260
HKSta3Aug	id261
HKSta3Aug	id262
HKSta3Aug	id263
HKSta3Aug	id264
HKSta3Aug	id265
HKSta3Aug	id266
HKSta3Aug	id267
HKSta3Aug	id268
HKSta3Aug	id269
HKSta3Aug	id27
HKSta3Aug	id273
HKSta3Aug	id274
HKSta3Aug	id276
HKSta3Aug	id277
HKSta3Aug	id278
HKSta3Aug	id279
HKSta3Aug	id28
HKSta3Aug	id280
HKSta3Aug	id281
HKSta3Aug	id282
HKSta3Aug	id283
HKSta3Aug	id284
HKSta3Aug	id285
HKSta3Aug	id286
HKSta3Aug	id287
HKSta3Aug	id288
HKSta3Aug	id289
HKSta3Aug	id29
HKSta3Aug	id290
HKSta3Aug	id291
HKSta3Aug	id292
HKSta3Aug	id293
HKSta3Aug	id294
HKSta3Aug	id297
HKSta3Aug	id298
HKSta3Aug	id299
HKSta3Aug	id301
HKSta3Aug	id302
HKSta3Aug	id304
HKSta3Aug	id305
HKSta3Aug	id306
HKSta3Aug	id307
HKSta3Aug	id308
HKSta3Aug	id309
HKSta3Aug	id31
HKSta3Aug	id310
HKSta3Aug	id312
HKSta3Aug	id313
HKSta3Aug	id315
HKSta3Aug	id318
HKSta3Aug	id32
HKSta3Aug	id320
HKSta3Aug	id321
HKSta3Aug	id323
HKSta3Aug	id324
HKSta3Aug	id325
HKSta3Aug	id326
HKSta3Aug	id327
HKSta3Aug	id328
HKSta3Aug	id329
HKSta3Aug	id33
HKSta3Aug	id331
HKSta3Aug	id333
HKSta3Aug	id335
HKSta3Aug	id336
HKSta3Aug	id337
HKSta3Aug	id338
HKSta3Aug	id339
HKSta3Aug	id34
HKSta3Aug	id340
HKSta3Aug	id341
HKSta3Aug	id342
HKSta3Aug	id343
HKSta3Aug	id344
HKSta3Aug	id345
HKSta3Aug	id347
HKSta3Aug	id348
HKSta3Aug	id349
HKSta3Aug	id350
HKSta3Aug	id351
HKSta3Aug	id352
HKSta3Aug	id354
HKSta3Aug	id355
HKSta3Aug	id357
HKSta3Aug	id358
HKSta3Aug	id359
HKSta3Aug	id36
HKSta3Aug	id360
HKSta3Aug	id361
HKSta3Aug	id362
HKSta3Aug	id363
HKSta3Aug	id364
HKSta3Aug	id365
HKSta3Aug	id366
HKSta3Aug	id367
HKSta3Aug	id370
HKSta3Aug	id371
HKSta3Aug	id372
HKSta3Aug	id375
HKSta3Aug	id376
HKSta3Aug	id377
HKSta3Aug	id378
HKSta3Aug	id379
HKSta3Aug	id38
HKSta3Aug	id380
HKSta3Aug	id381
HKSta3Aug	id382
HKSta3Aug	id383
HKSta3Aug	id384
HKSta3Aug	id385
HKSta3Aug	id386
HKSta3Aug	id387
HKSta3Aug	id388
HKSta3Aug	id389
HKSta3Aug	id39
HKSta3Aug	id390
HKSta3Aug	id391
HKSta3Aug	id392
HKSta3Aug	id394
HKSta3Aug	id395
HKSta3Aug	id398
HKSta3Aug	id401
HKSta3Aug	id404
HKSta3Aug	id405
HKSta3Aug	id406
HKSta3Aug	id407
HKSta3Aug	id42
HKSta3Aug	id43
HKSta3Aug	id46
HKSta3Aug	id5
HKSta3Aug	id52
HKSta3Aug	id56
HKSta3Aug	id57
HKSta3Aug	id59
HKSta3Aug	id6
HKSta3Aug	id65
HKSta3Aug	id66
HKSta3Aug	id68
HKSta3Aug	id72
HKSta3Aug	id73
HKSta3Aug	id75
HKSta3Aug	id76
HKSta3Aug	id77
HKSta3Aug	id81
HKSta3Aug	id82
HKSta3Aug	id85
HKSta3Aug	id87
HKSta3Aug	id9
HKSta3Aug	id90
HKSta3Aug	id91
HKSta3Aug	id96
HKSta3Aug	id99
HKSW1Aug	id1
HKSW1Aug	id10
HKSW1Aug	id101
HKSW1Aug	id102
HKSW1Aug	id104
HKSW1Aug	id105
HKSW1Aug	id109
HKSW1Aug	id11
HKSW1Aug	id114
HKSW1Aug	id116
HKSW1Aug	id118
HKSW1Aug	id119
HKSW1Aug	id12
HKSW1Aug	id122
HKSW1Aug	id123
HKSW1Aug	id126
HKSW1Aug	id13
HKSW1Aug	id130
HKSW1Aug	id134
HKSW1Aug	id135
HKSW1Aug	id137
HKSW1Aug	id138
HKSW1Aug	id139
HKSW1Aug	id14
HKSW1Aug	id144
HKSW1Aug	id147
HKSW1Aug	id148
HKSW1Aug	id156
HKSW1Aug	id157
HKSW1Aug	id159
HKSW1Aug	id16
HKSW1Aug	id162
HKSW1Aug	id165
HKSW1Aug	id166
HKSW1Aug	id167
HKSW1Aug	id168
HKSW1Aug	id169
HKSW1Aug	id17
HKSW1Aug	id170
HKSW1Aug	id171
HKSW1Aug	id175
HKSW1Aug	id178
HKSW1Aug	id179
HKSW1Aug	id18
HKSW1Aug	id180
HKSW1Aug	id181
HKSW1Aug	id182
HKSW1Aug	id183
HKSW1Aug	id184
HKSW1Aug	id185
HKSW1Aug	id186
HKSW1Aug	id187
HKSW1Aug	id188
HKSW1Aug	id189
HKSW1Aug	id19
HKSW1Aug	id190
HKSW1Aug	id191
HKSW1Aug	id194
HKSW1Aug	id196
HKSW1Aug	id198
HKSW1Aug	id199
HKSW1Aug	id2
HKSW1Aug	id20
HKSW1Aug	id200
HKSW1Aug	id201
HKSW1Aug	id202
HKSW1Aug	id203
HKSW1Aug	id205
HKSW1Aug	id206
HKSW1Aug	id207
HKSW1Aug	id208
HKSW1Aug	id209
HKSW1Aug	id21
HKSW1Aug	id210
HKSW1Aug	id211
HKSW1Aug	id213
HKSW1Aug	id214
HKSW1Aug	id215
HKSW1Aug	id216
HKSW1Aug	id217
HKSW1Aug	id218
HKSW1Aug	id22
HKSW1Aug	id220
HKSW1Aug	id221
HKSW1Aug	id222
HKSW1Aug	id224
HKSW1Aug	id225
HKSW1Aug	id226
HKSW1Aug	id227
HKSW1Aug	id228
HKSW1Aug	id229
HKSW1Aug	id231
HKSW1Aug	id233
HKSW1Aug	id234
HKSW1Aug	id235
HKSW1Aug	id236
HKSW1Aug	id237
HKSW1Aug	id238
HKSW1Aug	id239
HKSW1Aug	id24
HKSW1Aug	id240
HKSW1Aug	id241
HKSW1Aug	id243
HKSW1Aug	id244
HKSW1Aug	id245
HKSW1Aug	id246
HKSW1Aug	id247
HKSW1Aug	id248
HKSW1Aug	id249
HKSW1Aug	id25
HKSW1Aug	id250
HKSW1Aug	id251
HKSW1Aug	id254
HKSW1Aug	id255
HKSW1Aug	id257
HKSW1Aug	id258
HKSW1Aug	id259
HKSW1Aug	id260
HKSW1Aug	id262
HKSW1Aug	id264
HKSW1Aug	id265
HKSW1Aug	id266
HKSW1Aug	id267
HKSW1Aug	id268
HKSW1Aug	id269
HKSW1Aug	id27
HKSW1Aug	id271
HKSW1Aug	id274
HKSW1Aug	id276
HKSW1Aug	id277
HKSW1Aug	id278
HKSW1Aug	id279
HKSW1Aug	id281
HKSW1Aug	id283
HKSW1Aug	id284
HKSW1Aug	id285
HKSW1Aug	id286
HKSW1Aug	id288
HKSW1Aug	id289
HKSW1Aug	id29
HKSW1Aug	id290
HKSW1Aug	id291
HKSW1Aug	id293
HKSW1Aug	id294
HKSW1Aug	id296
HKSW1Aug	id297
HKSW1Aug	id298
HKSW1Aug	id299
HKSW1Aug	id3
HKSW1Aug	id30
HKSW1Aug	id301
HKSW1Aug	id302
HKSW1Aug	id303
HKSW1Aug	id304
HKSW1Aug	id305
HKSW1Aug	id306
HKSW1Aug	id307
HKSW1Aug	id308
HKSW1Aug	id309
HKSW1Aug	id31
HKSW1Aug	id310
HKSW1Aug	id312
HKSW1Aug	id313
HKSW1Aug	id318
HKSW1Aug	id319
HKSW1Aug	id32
HKSW1Aug	id320
HKSW1Aug	id321
HKSW1Aug	id323
HKSW1Aug	id324
HKSW1Aug	id327
HKSW1Aug	id328
HKSW1Aug	id329
HKSW1Aug	id33
HKSW1Aug	id333
HKSW1Aug	id335
HKSW1Aug	id336
HKSW1Aug	id337
HKSW1Aug	id338
HKSW1Aug	id339
HKSW1Aug	id340
HKSW1Aug	id341
HKSW1Aug	id342
HKSW1Aug	id343
HKSW1Aug	id344
HKSW1Aug	id345
HKSW1Aug	id348
HKSW1Aug	id35
HKSW1Aug	id350
HKSW1Aug	id351
HKSW1Aug	id352
HKSW1Aug	id353
HKSW1Aug	id354
HKSW1Aug	id355
HKSW1Aug	id357
HKSW1Aug	id359
HKSW1Aug	id36
HKSW1Aug	id360
HKSW1Aug	id361
HKSW1Aug	id362
HKSW1Aug	id363
HKSW1Aug	id364
HKSW1Aug	id365
HKSW1Aug	id366
HKSW1Aug	id367
HKSW1Aug	id369
HKSW1Aug	id37
HKSW1Aug	id370
HKSW1Aug	id371
HKSW1Aug	id372
HKSW1Aug	id374
HKSW1Aug	id375
HKSW1Aug	id376
HKSW1Aug	id377
HKSW1Aug	id378
HKSW1Aug	id379
HKSW1Aug	id38
HKSW1Aug	id380
HKSW1Aug	id381
HKSW1Aug	id382
HKSW1Aug	id383
HKSW1Aug	id384
HKSW1Aug	id385
HKSW1Aug	id386
HKSW1Aug	id389
HKSW1Aug	id39
HKSW1Aug	id390
HKSW1Aug	id391
HKSW1Aug	id392
HKSW1Aug	id393
HKSW1Aug	id394
HKSW1Aug	id395
HKSW1Aug	id396
HKSW1Aug	id397
HKSW1Aug	id398
HKSW1Aug	id399
HKSW1Aug	id400
HKSW1Aug	id401
HKSW1Aug	id402
HKSW1Aug	id403
HKSW1Aug	id404
HKSW1Aug	id406
HKSW1Aug	id407
HKSW1Aug	id42
HKSW1Aug	id43
HKSW1Aug	id46
HKSW1Aug	id48
HKSW1Aug	id49
HKSW1Aug	id50
HKSW1Aug	id51
HKSW1Aug	id52
HKSW1Aug	id54
HKSW1Aug	id55
HKSW1Aug	id56
HKSW1Aug	id59
HKSW1Aug	id6
HKSW1Aug	id65
HKSW1Aug	id66
HKSW1Aug	id67
HKSW1Aug	id7
HKSW1Aug	id70
HKSW1Aug	id72
HKSW1Aug	id73
HKSW1Aug	id75
HKSW1Aug	id76
HKSW1Aug	id81
HKSW1Aug	id82
HKSW1Aug	id84
HKSW1Aug	id90
HKSW1Aug	id92
HKSW1Aug	id94
HKSW1Aug	id96
HKSW1Aug	id97
HKSW1Aug	id99
HKSW2Aug	id1
HKSW2Aug	id10
HKSW2Aug	id100
HKSW2Aug	id102
HKSW2Aug	id105
HKSW2Aug	id109
HKSW2Aug	id11
HKSW2Aug	id112
HKSW2Aug	id114
HKSW2Aug	id115
HKSW2Aug	id116
HKSW2Aug	id118
HKSW2Aug	id119
HKSW2Aug	id12
HKSW2Aug	id123
HKSW2Aug	id13
HKSW2Aug	id130
HKSW2Aug	id135
HKSW2Aug	id138
HKSW2Aug	id139
HKSW2Aug	id14
HKSW2Aug	id144
HKSW2Aug	id147
HKSW2Aug	id148
HKSW2Aug	id15
HKSW2Aug	id156
HKSW2Aug	id157
HKSW2Aug	id159
HKSW2Aug	id16
HKSW2Aug	id160
HKSW2Aug	id165
HKSW2Aug	id166
HKSW2Aug	id167
HKSW2Aug	id168
HKSW2Aug	id169
HKSW2Aug	id17
HKSW2Aug	id170
HKSW2Aug	id171
HKSW2Aug	id175
HKSW2Aug	id177
HKSW2Aug	id178
HKSW2Aug	id179
HKSW2Aug	id18
HKSW2Aug	id180
HKSW2Aug	id181
HKSW2Aug	id182
HKSW2Aug	id184
HKSW2Aug	id185
HKSW2Aug	id186
HKSW2Aug	id187
HKSW2Aug	id188
HKSW2Aug	id189
HKSW2Aug	id19
HKSW2Aug	id190
HKSW2Aug	id191
HKSW2Aug	id192
HKSW2Aug	id194
HKSW2Aug	id196
HKSW2Aug	id197
HKSW2Aug	id198
HKSW2Aug	id199
HKSW2Aug	id2
HKSW2Aug	id20
HKSW2Aug	id200
HKSW2Aug	id201
HKSW2Aug	id202
HKSW2Aug	id203
HKSW2Aug	id205
HKSW2Aug	id206
HKSW2Aug	id207
HKSW2Aug	id208
HKSW2Aug	id209
HKSW2Aug	id21
HKSW2Aug	id210
HKSW2Aug	id211
HKSW2Aug	id213
HKSW2Aug	id214
HKSW2Aug	id215
HKSW2Aug	id216
HKSW2Aug	id217
HKSW2Aug	id218
HKSW2Aug	id22
HKSW2Aug	id220
HKSW2Aug	id221
HKSW2Aug	id222
HKSW2Aug	id223
HKSW2Aug	id224
HKSW2Aug	id226
HKSW2Aug	id227
HKSW2Aug	id228
HKSW2Aug	id229
HKSW2Aug	id231
HKSW2Aug	id232
HKSW2Aug	id233
HKSW2Aug	id234
HKSW2Aug	id235
HKSW2Aug	id236
HKSW2Aug	id237
HKSW2Aug	id238
HKSW2Aug	id239
HKSW2Aug	id240
HKSW2Aug	id241
HKSW2Aug	id243
HKSW2Aug	id244
HKSW2Aug	id245
HKSW2Aug	id246
HKSW2Aug	id247
HKSW2Aug	id248
HKSW2Aug	id249
HKSW2Aug	id25
HKSW2Aug	id250
HKSW2Aug	id251
HKSW2Aug	id252
HKSW2Aug	id254
HKSW2Aug	id255
HKSW2Aug	id257
HKSW2Aug	id258
HKSW2Aug	id259
HKSW2Aug	id260
HKSW2Aug	id262
HKSW2Aug	id263
HKSW2Aug	id264
HKSW2Aug	id265
HKSW2Aug	id266
HKSW2Aug	id267
HKSW2Aug	id268
HKSW2Aug	id269
HKSW2Aug	id27
HKSW2Aug	id271
HKSW2Aug	id273
HKSW2Aug	id274
HKSW2Aug	id276
HKSW2Aug	id277
HKSW2Aug	id278
HKSW2Aug	id279
HKSW2Aug	id28
HKSW2Aug	id281
HKSW2Aug	id282
HKSW2Aug	id283
HKSW2Aug	id284
HKSW2Aug	id285
HKSW2Aug	id286
HKSW2Aug	id287
HKSW2Aug	id288
HKSW2Aug	id289
HKSW2Aug	id290
HKSW2Aug	id291
HKSW2Aug	id293
HKSW2Aug	id294
HKSW2Aug	id297
HKSW2Aug	id298
HKSW2Aug	id299
HKSW2Aug	id3
HKSW2Aug	id301
HKSW2Aug	id302
HKSW2Aug	id303
HKSW2Aug	id304
HKSW2Aug	id305
HKSW2Aug	id306
HKSW2Aug	id307
HKSW2Aug	id308
HKSW2Aug	id309
HKSW2Aug	id31
HKSW2Aug	id310
HKSW2Aug	id313
HKSW2Aug	id314
HKSW2Aug	id318
HKSW2Aug	id319
HKSW2Aug	id32
HKSW2Aug	id320
HKSW2Aug	id321
HKSW2Aug	id323
HKSW2Aug	id325
HKSW2Aug	id326
HKSW2Aug	id327
HKSW2Aug	id328
HKSW2Aug	id329
HKSW2Aug	id33
HKSW2Aug	id330
HKSW2Aug	id331
HKSW2Aug	id333
HKSW2Aug	id335
HKSW2Aug	id337
HKSW2Aug	id338
HKSW2Aug	id339
HKSW2Aug	id34
HKSW2Aug	id340
HKSW2Aug	id341
HKSW2Aug	id342
HKSW2Aug	id343
HKSW2Aug	id344
HKSW2Aug	id347
HKSW2Aug	id348
HKSW2Aug	id35
HKSW2Aug	id350
HKSW2Aug	id352
HKSW2Aug	id353
HKSW2Aug	id354
HKSW2Aug	id355
HKSW2Aug	id357
HKSW2Aug	id358
HKSW2Aug	id359
HKSW2Aug	id36
HKSW2Aug	id360
HKSW2Aug	id361
HKSW2Aug	id362
HKSW2Aug	id363
HKSW2Aug	id364
HKSW2Aug	id365
HKSW2Aug	id367
HKSW2Aug	id368
HKSW2Aug	id37
HKSW2Aug	id370
HKSW2Aug	id371
HKSW2Aug	id372
HKSW2Aug	id373
HKSW2Aug	id375
HKSW2Aug	id376
HKSW2Aug	id377
HKSW2Aug	id378
HKSW2Aug	id379
HKSW2Aug	id38
HKSW2Aug	id380
HKSW2Aug	id381
HKSW2Aug	id382
HKSW2Aug	id383
HKSW2Aug	id384
HKSW2Aug	id386
HKSW2Aug	id387
HKSW2Aug	id388
HKSW2Aug	id389
HKSW2Aug	id390
HKSW2Aug	id391
HKSW2Aug	id392
HKSW2Aug	id393
HKSW2Aug	id394
HKSW2Aug	id395
HKSW2Aug	id396
HKSW2Aug	id398
HKSW2Aug	id401
HKSW2Aug	id407
HKSW2Aug	id42
HKSW2Aug	id43
HKSW2Aug	id46
HKSW2Aug	id51
HKSW2Aug	id52
HKSW2Aug	id54
HKSW2Aug	id55
HKSW2Aug	id59
HKSW2Aug	id6
HKSW2Aug	id65
HKSW2Aug	id66
HKSW2Aug	id67
HKSW2Aug	id68
HKSW2Aug	id7
HKSW2Aug	id70
HKSW2Aug	id72
HKSW2Aug	id73
HKSW2Aug	id75
HKSW2Aug	id76
HKSW2Aug	id81
HKSW2Aug	id84
HKSW2Aug	id9
HKSW2Aug	id90
HKSW2Aug	id92
HKSW2Aug	id94
HKSW2Aug	id96
HKSW2Aug	id97
HKSW2Aug	id99
HKSW3Aug	id1
HKSW3Aug	id10
HKSW3Aug	id100
HKSW3Aug	id102
HKSW3Aug	id105
HKSW3Aug	id109
HKSW3Aug	id11
HKSW3Aug	id113
HKSW3Aug	id114
HKSW3Aug	id116
HKSW3Aug	id118
HKSW3Aug	id119
HKSW3Aug	id12
HKSW3Aug	id123
HKSW3Aug	id13
HKSW3Aug	id130
HKSW3Aug	id135
HKSW3Aug	id137
HKSW3Aug	id138
HKSW3Aug	id139
HKSW3Aug	id144
HKSW3Aug	id147
HKSW3Aug	id148
HKSW3Aug	id15
HKSW3Aug	id156
HKSW3Aug	id157
HKSW3Aug	id159
HKSW3Aug	id16
HKSW3Aug	id162
HKSW3Aug	id165
HKSW3Aug	id166
HKSW3Aug	id167
HKSW3Aug	id169
HKSW3Aug	id17
HKSW3Aug	id170
HKSW3Aug	id171
HKSW3Aug	id175
HKSW3Aug	id178
HKSW3Aug	id179
HKSW3Aug	id18
HKSW3Aug	id180
HKSW3Aug	id181
HKSW3Aug	id182
HKSW3Aug	id184
HKSW3Aug	id185
HKSW3Aug	id186
HKSW3Aug	id187
HKSW3Aug	id188
HKSW3Aug	id189
HKSW3Aug	id19
HKSW3Aug	id190
HKSW3Aug	id191
HKSW3Aug	id193
HKSW3Aug	id194
HKSW3Aug	id196
HKSW3Aug	id199
HKSW3Aug	id2
HKSW3Aug	id200
HKSW3Aug	id201
HKSW3Aug	id202
HKSW3Aug	id203
HKSW3Aug	id205
HKSW3Aug	id206
HKSW3Aug	id207
HKSW3Aug	id208
HKSW3Aug	id209
HKSW3Aug	id21
HKSW3Aug	id210
HKSW3Aug	id211
HKSW3Aug	id213
HKSW3Aug	id214
HKSW3Aug	id215
HKSW3Aug	id216
HKSW3Aug	id217
HKSW3Aug	id218
HKSW3Aug	id22
HKSW3Aug	id221
HKSW3Aug	id222
HKSW3Aug	id223
HKSW3Aug	id224
HKSW3Aug	id226
HKSW3Aug	id227
HKSW3Aug	id228
HKSW3Aug	id229
HKSW3Aug	id231
HKSW3Aug	id232
HKSW3Aug	id233
HKSW3Aug	id234
HKSW3Aug	id235
HKSW3Aug	id236
HKSW3Aug	id237
HKSW3Aug	id238
HKSW3Aug	id239
HKSW3Aug	id240
HKSW3Aug	id241
HKSW3Aug	id242
HKSW3Aug	id243
HKSW3Aug	id244
HKSW3Aug	id245
HKSW3Aug	id246
HKSW3Aug	id247
HKSW3Aug	id248
HKSW3Aug	id249
HKSW3Aug	id25
HKSW3Aug	id250
HKSW3Aug	id251
HKSW3Aug	id252
HKSW3Aug	id254
HKSW3Aug	id255
HKSW3Aug	id257
HKSW3Aug	id258
HKSW3Aug	id259
HKSW3Aug	id260
HKSW3Aug	id262
HKSW3Aug	id263
HKSW3Aug	id264
HKSW3Aug	id266
HKSW3Aug	id267
HKSW3Aug	id268
HKSW3Aug	id269
HKSW3Aug	id27
HKSW3Aug	id271
HKSW3Aug	id273
HKSW3Aug	id274
HKSW3Aug	id276
HKSW3Aug	id277
HKSW3Aug	id278
HKSW3Aug	id279
HKSW3Aug	id281
HKSW3Aug	id282
HKSW3Aug	id283
HKSW3Aug	id284
HKSW3Aug	id285
HKSW3Aug	id286
HKSW3Aug	id287
HKSW3Aug	id288
HKSW3Aug	id289
HKSW3Aug	id290
HKSW3Aug	id291
HKSW3Aug	id293
HKSW3Aug	id294
HKSW3Aug	id297
HKSW3Aug	id298
HKSW3Aug	id299
HKSW3Aug	id30
HKSW3Aug	id301
HKSW3Aug	id302
HKSW3Aug	id303
HKSW3Aug	id304
HKSW3Aug	id305
HKSW3Aug	id306
HKSW3Aug	id307
HKSW3Aug	id308
HKSW3Aug	id309
HKSW3Aug	id31
HKSW3Aug	id310
HKSW3Aug	id312
HKSW3Aug	id313
HKSW3Aug	id314
HKSW3Aug	id318
HKSW3Aug	id319
HKSW3Aug	id32
HKSW3Aug	id320
HKSW3Aug	id321
HKSW3Aug	id322
HKSW3Aug	id323
HKSW3Aug	id325
HKSW3Aug	id326
HKSW3Aug	id327
HKSW3Aug	id329
HKSW3Aug	id33
HKSW3Aug	id330
HKSW3Aug	id331
HKSW3Aug	id333
HKSW3Aug	id335
HKSW3Aug	id337
HKSW3Aug	id339
HKSW3Aug	id34
HKSW3Aug	id340
HKSW3Aug	id341
HKSW3Aug	id342
HKSW3Aug	id343
HKSW3Aug	id347
HKSW3Aug	id348
HKSW3Aug	id35
HKSW3Aug	id350
HKSW3Aug	id351
HKSW3Aug	id352
HKSW3Aug	id353
HKSW3Aug	id354
HKSW3Aug	id355
HKSW3Aug	id357
HKSW3Aug	id359
HKSW3Aug	id36
HKSW3Aug	id360
HKSW3Aug	id361
HKSW3Aug	id362
HKSW3Aug	id363
HKSW3Aug	id364
HKSW3Aug	id365
HKSW3Aug	id367
HKSW3Aug	id368
HKSW3Aug	id37
HKSW3Aug	id370
HKSW3Aug	id371
HKSW3Aug	id372
HKSW3Aug	id373
HKSW3Aug	id375
HKSW3Aug	id377
HKSW3Aug	id378
HKSW3Aug	id379
HKSW3Aug	id38
HKSW3Aug	id380
HKSW3Aug	id381
HKSW3Aug	id382
HKSW3Aug	id383
HKSW3Aug	id384
HKSW3Aug	id386
HKSW3Aug	id387
HKSW3Aug	id388
HKSW3Aug	id389
HKSW3Aug	id391
HKSW3Aug	id392
HKSW3Aug	id393
HKSW3Aug	id394
HKSW3Aug	id395
HKSW3Aug	id396
HKSW3Aug	id397
HKSW3Aug	id399
HKSW3Aug	id401
HKSW3Aug	id402
HKSW3Aug	id407
HKSW3Aug	id42
HKSW3Aug	id43
HKSW3Aug	id46
HKSW3Aug	id50
HKSW3Aug	id51
HKSW3Aug	id52
HKSW3Aug	id54
HKSW3Aug	id55
HKSW3Aug	id56
HKSW3Aug	id59
HKSW3Aug	id6
HKSW3Aug	id65
HKSW3Aug	id66
HKSW3Aug	id67
HKSW3Aug	id7
HKSW3Aug	id70
HKSW3Aug	id73
HKSW3Aug	id75
HKSW3Aug	id76
HKSW3Aug	id77
HKSW3Aug	id81
HKSW3Aug	id84
HKSW3Aug	id85
HKSW3Aug	id90
HKSW3Aug	id92
HKSW3Aug	id94
HKSW3Aug	id96
HKSW3Aug	id97
HKSW3Aug	id99
HKBea1Feb	id1
HKBea1Feb	id10
HKBea1Feb	id100
HKBea1Feb	id102
HKBea1Feb	id108
HKBea1Feb	id109
HKBea1Feb	id11
HKBea1Feb	id114
HKBea1Feb	id116
HKBea1Feb	id118
HKBea1Feb	id12
HKBea1Feb	id120
HKBea1Feb	id123
HKBea1Feb	id13
HKBea1Feb	id130
HKBea1Feb	id133
HKBea1Feb	id135
HKBea1Feb	id137
HKBea1Feb	id139
HKBea1Feb	id146
HKBea1Feb	id15
HKBea1Feb	id153
HKBea1Feb	id16
HKBea1Feb	id160
HKBea1Feb	id164
HKBea1Feb	id166
HKBea1Feb	id167
HKBea1Feb	id17
HKBea1Feb	id171
HKBea1Feb	id175
HKBea1Feb	id176
HKBea1Feb	id178
HKBea1Feb	id179
HKBea1Feb	id18
HKBea1Feb	id182
HKBea1Feb	id183
HKBea1Feb	id185
HKBea1Feb	id187
HKBea1Feb	id188
HKBea1Feb	id189
HKBea1Feb	id19
HKBea1Feb	id190
HKBea1Feb	id191
HKBea1Feb	id193
HKBea1Feb	id195
HKBea1Feb	id196
HKBea1Feb	id197
HKBea1Feb	id198
HKBea1Feb	id199
HKBea1Feb	id2
HKBea1Feb	id200
HKBea1Feb	id201
HKBea1Feb	id202
HKBea1Feb	id203
HKBea1Feb	id204
HKBea1Feb	id205
HKBea1Feb	id206
HKBea1Feb	id208
HKBea1Feb	id209
HKBea1Feb	id21
HKBea1Feb	id210
HKBea1Feb	id211
HKBea1Feb	id213
