Sample	allGfishSid	Value	SxR
LTCC3May	id321	647.1428571	LT_May
HKBea2May	id17	648	HK_May
SKLKW3Aug	id304	648	SK_Aug
SKLKW2Nov	id191	648	SK_Nov
SKLKW3Nov	id208	648.2905983	SK_Nov
HKBea2Nov	id33	652	HK_Nov
SKBlu2Aug	id12	652	SK_Aug
LTCC3Feb	id21	653	LT_Feb
HKSW1Nov	id208	653.7564102	HK_Nov
LTPC2Nov	id130	654	LT_Nov
LTPC2Nov	id255	654.2305038	LT_Nov
SKSha3May	id343	654.2391305	SK_May
HKBea1Aug	id335	654.4444445	HK_Aug
HKBea2May	id178	656.1538461	HK_May
SKLKW2Feb	id255	656.542443	SK_Feb
HKSW1May	id333	656.6666667	HK_May
LTCC1Aug	id184	657	LT_Aug
SKLKW2Nov	id196	657.2649572	SK_Nov
HKBea3Nov	id395	658.5714286	HK_Nov
SKBlu1Nov	id191	659.5	SK_Nov
HKBea1Nov	id321	660	HK_Nov
LTCMW3May	id407	660	LT_May
SKSha2May	id384	660	SK_May
HKSta3Feb	id21	661	HK_Feb
HKBea3Feb	id354	661.7934783	HK_Feb
HKBea1Nov	id33	663	HK_Nov
HKBea2May	id299	664.9444444	HK_May
SKBlu3Feb	id50	665	SK_Feb
HKBea3May	id38	666	HK_May
SKBlu2Aug	id17	666	SK_Aug
HKBea2Feb	id130	670	HK_Feb
LTCMW1Aug	id343	670.4891305	LT_Aug
SKLKW3Aug	id335	671.1111111	SK_Aug
LTPC3Aug	id343	671.5217392	LT_Aug
HKBea1May	id299	671.9722223	HK_May
SKBlu1Feb	id147	672	SK_Feb
HKBea1Aug	id21	673	HK_Aug
LTPC3Feb	id10	674	LT_Feb
SKBlu2Feb	id73	674	SK_Feb
SKSha1Aug	id17	675	SK_Aug
HKSta3Aug	id147	676	HK_Aug
HKSW1Aug	id235	676	HK_Aug
HKSta3Nov	id11	676	HK_Nov
SKLKW3Aug	id12	676	SK_Aug
SKBlu1Feb	id299	678.3888889	SK_Feb
HKSta3Feb	id299	678.6111111	HK_Feb
HKSW1Aug	id1	679	HK_Aug
HKSW3Nov	id13	679	HK_Nov
LTCMW1Feb	id382	679.6	LT_Feb
HKSW2May	id38	682	HK_May
SKSha3Aug	id56	682	SK_Aug
LTCMW1Nov	id321	682.8571429	LT_Nov
HKSW3Aug	id235	683	HK_Aug
HKSta3Feb	id96	683	HK_Feb
HKSta1Nov	id217	683.2432432	HK_Nov
HKBea2May	id343	683.6956522	HK_May
HKSW3May	id343	683.6956522	HK_May
HKSW2May	id70	684	HK_May
HKBea1May	id319	684.2857143	HK_May
HKSW1Nov	id395	685.7142857	HK_Nov
LTPC1Aug	id171	686	LT_Aug
LTCMW1May	id18	686	LT_May
LTCC1Aug	id380	687.6	LT_Aug
SKLKW2May	id335	687.7777778	SK_May
LTCC1Nov	id25	688	LT_Nov
SKLKW1May	id196	688.0341881	SK_May
HKSta2Feb	id255	688.1677018	HK_Feb
HKSta2May	id299	688.3333334	HK_May
HKBea2Aug	id255	688.6059351	HK_Aug
HKSta3Nov	id19	690	HK_Nov
LTCC1Feb	id171	690	LT_Feb
LTCC2Feb	id171	690	LT_Feb
SKSha2Aug	id298	692	SK_Aug
SKLKW2Nov	id255	692.6777088	SK_Nov
HKBea2May	id114	694	HK_May
LTCMW1Aug	id171	694	LT_Aug
SKLKW1May	id335	695.5555555	SK_May
LTPC3Feb	id26	696	LT_Feb
SKBlu3Aug	id17	696	SK_Aug
LTCMW3Nov	id65	697	LT_Nov
LTCC1Feb	id146	698	LT_Feb
LTCMW1Aug	id251	700.8130081	LT_Aug
LTPC1May	id30	701	LT_May
SKSha3Aug	id255	702.7915804	SK_Aug
LTPC3May	id321	702.8571429	LT_May
LTCMW2Aug	id6	703	LT_Aug
SKSha2Aug	id335	704.4444445	SK_Aug
SKBlu3Aug	id202	704.6875	SK_Aug
HKBea3Feb	id24	705	HK_Feb
HKSW2Nov	id407	705.7142857	HK_Nov
SKBlu2Aug	id202	706.25	SK_Aug
SKBlu3Aug	id343	707.2282609	SK_Aug
LTCMW2May	id208	707.534188	LT_May
HKBea3Aug	id343	707.826087	HK_Aug
SKLKW2Feb	id16	708	SK_Feb
LTPC3Feb	id299	709.0277777	LT_Feb
HKBea2Nov	id321	710	HK_Nov
LTPC3Feb	id33	710	LT_Feb
SKSha2Feb	id70	710	SK_Feb
HKBea2May	id11	713	HK_May
HKSta1May	id72	713	HK_May
LTPC1Aug	id32	714	LT_Aug
LTCC2May	id299	714.1944445	LT_May
LTPC2May	id335	714.4444445	LT_May
LTPC1Nov	id13	715	LT_Nov
SKBlu3Nov	id395	715.7142857	SK_Nov
HKSta2Nov	id31	716	HK_Nov
LTCC3Feb	id24	716	LT_Feb
LTCC3May	id52	716	LT_May
SKSha1Aug	id77	716	SK_Aug
SKLKW1Feb	id132	716	SK_Feb
SKSha1Nov	id391	716	SK_Nov
LTCC1Aug	id251	716.2601626	LT_Aug
HKSW3Aug	id401	716.6666666	HK_Aug
HKSW3May	id139	717	HK_May
SKSha2May	id196	717.9487179	SK_May
HKSta2Feb	id24	718	HK_Feb
LTCMW3Nov	id255	718.5127674	LT_Nov
HKSW3Aug	id148	719	HK_Aug
LTCMW2Nov	id114	720	LT_Nov
SKSha2Feb	id114	721	SK_Feb
SKBlu2Nov	id17	721	SK_Nov
LTCMW3Nov	id323	721.4285714	LT_Nov
HKSW2Feb	id26	722	HK_Feb
SKBlu2Aug	id343	722.2826087	SK_Aug
SKBlu2Aug	id154	723	SK_Aug
HKSta1Aug	id343	723.4782608	HK_Aug
SKSha1Feb	id394	724.2857143	SK_Feb
HKSta1May	id12	725	HK_May
HKSta1May	id18	725	HK_May
SKBlu3Aug	id255	726.5527951	SK_Aug
LTPC2Aug	id401	726.6666667	LT_Aug
HKSW1Nov	id217	729.5218295	HK_Nov
SKLKW2Aug	id76	730	SK_Aug
HKSW3Aug	id67	731	HK_Aug
HKSW1Nov	id68	731	HK_Nov
LTCC2May	id343	731.3586956	LT_May
LTPC3Nov	id323	731.4285714	LT_Nov
SKLKW2Feb	id191	733.5	SK_Feb
HKSta2May	id72	734	HK_May
SKSha3Aug	id321	734.2857142	SK_Aug
HKSW3Aug	id105	735	HK_Aug
SKBlu2Aug	id401	735	SK_Aug
HKSta2Feb	id48	736	HK_Feb
LTCMW2Aug	id65	736	LT_Aug
LTPC1Aug	id2	737	LT_Aug
LTPC2Nov	id21	738	LT_Nov
LTPC2Nov	id407	738.5714286	LT_Nov
HKSW3Aug	id216	740	HK_Aug
SKLKW2Nov	id17	740	SK_Nov
SKLKW1Feb	id299	740.9722222	SK_Feb
SKSha2Aug	id148	741	SK_Aug
SKSha1May	id196	741.0256411	SK_May
HKSW3May	id335	741.1111111	HK_May
LTCC3Aug	id380	741.2	LT_Aug
LTPC3Nov	id11	742	LT_Nov
HKSW3Aug	id109	747	HK_Aug
LTPC1May	id321	747.1428571	LT_May
LTPC2Nov	id28	749	LT_Nov
LTPC2Nov	id196	749.5726495	LT_Nov
SKSha2Aug	id343	751.6304348	SK_Aug
SKSha1Feb	id259	752.4	SK_Feb
SKBlu3Feb	id96	753	SK_Feb
HKBea1Feb	id401	753.3333333	HK_Feb
SKLKW2Feb	id6	754	SK_Feb
SKSha2May	id82	754	SK_May
LTCC2Feb	id162	755	LT_Feb
SKBlu2Aug	id107	756	SK_Aug
HKSW1Aug	id251	756.9105691	HK_Aug
LTPC3Aug	id18	757	LT_Aug
SKLKW1Aug	id21	758	SK_Aug
HKSta2Feb	id208	758.6282051	HK_Feb
HKSW2Aug	id11	759	HK_Aug
SKSha2Feb	id17	759	SK_Feb
SKSha3Feb	id21	759	SK_Feb
LTCMW3Aug	id384	759.2	LT_Aug
LTPC2May	id13	761	LT_May
LTPC3May	id11	761	LT_May
HKSta1Feb	id1	765	HK_Feb
HKSta3Aug	id354	765.4347826	HK_Aug
HKBea3Nov	id298	765.6666667	HK_Nov
SKBlu1Feb	id394	765.7142857	SK_Feb
LTCC3May	id96	766	LT_May
SKBlu1May	id100	767	SK_May
LTCC3Nov	id96	769	LT_Nov
HKBea1May	id333	770	HK_May
LTCC3May	id335	770.0000001	LT_May
HKSta2Feb	id29	772	HK_Feb
LTCMW2Aug	id35	773	LT_Aug
SKSha2Feb	id1	773	SK_Feb
SKLKW1Feb	id19	774	SK_Feb
LTCC3May	id167	778	LT_May
SKLKW1Nov	id38	778	SK_Nov
HKSW1Nov	id178	779.2307692	HK_Nov
SKBlu2Nov	id16	780	SK_Nov
LTCC1May	id320	781.4285714	LT_May
SKBlu1Feb	id208	782.6410256	SK_Feb
SKSha2May	id395	782.8571428	SK_May
LTPC1Nov	id255	783.1608006	LT_Nov
LTCMW2May	id73	785	LT_May
HKSta1Aug	id335	785.5555556	HK_Aug
LTCMW2Nov	id299	785.5555556	LT_Nov
SKBlu2Aug	id97	786	SK_Aug
HKSW2Aug	id335	786.6666667	HK_Aug
HKSta1Feb	id6	787	HK_Feb
HKBea3May	id196	787.1794871	HK_May
LTPC2Aug	id10	790	LT_Aug
HKBea2May	id21	791	HK_May
SKSha2Aug	id18	791	SK_Aug
LTCMW3Nov	id217	791.1850312	LT_Nov
SKBlu2Aug	id320	791.4285714	SK_Aug
SKSha3Feb	id175	792	SK_Feb
LTCC3May	id343	794.8369565	LT_May
LTCC1Nov	id19	797	LT_Nov
LTCMW2Aug	id321	800	LT_Aug
HKBea3Nov	id321	802.8571429	HK_Nov
SKLKW3Aug	id401	803.3333333	SK_Aug
LTCMW2Nov	id255	804.6204279	LT_Nov
HKSW1Aug	id144	805	HK_Aug
SKBlu1Feb	id1	805	SK_Feb
HKBea2Aug	id299	805.9722222	HK_Aug
HKBea1Nov	id72	806	HK_Nov
SKLKW1Nov	id16	806	SK_Nov
SKLKW1Aug	id321	807.1428571	SK_Aug
LTCMW1Feb	id50	808	LT_Feb
HKSta1Nov	id320	808.5714285	HK_Nov
HKSW1Aug	id395	808.5714286	HK_Aug
HKSW1Feb	id1	809	HK_Feb
LTPC3Feb	id16	810	LT_Feb
HKBea1Feb	id354	810.7608696	HK_Feb
LTCMW2Aug	id90	811	LT_Aug
SKBlu3May	id73	811	SK_May
LTCMW2Feb	id401	811.6666666	LT_Feb
SKSha3Feb	id37	812	SK_Feb
SKLKW3Feb	id299	814.9444444	SK_Feb
LTPC3Feb	id354	815.5434783	LT_Feb
LTPC3Nov	id333	815.5555556	LT_Nov
HKSW2May	id343	815.8695652	HK_May
HKSW3Feb	id299	815.9722222	HK_Feb
LTPC3Feb	id208	816.7606837	LT_Feb
SKSha1May	id40	817	SK_May
SKSha1Feb	id255	818.2815735	SK_Feb
SKSha2May	id255	818.7853692	SK_May
LTCC1May	id17	820	LT_May
LTPC2May	id218	820.7729469	LT_May
LTPC1Feb	id13	824	LT_Feb
SKLKW3Feb	id21	824	SK_Feb
SKBlu2May	id333	825.5555556	SK_May
LTCMW2Aug	id343	827.0652174	LT_Aug
HKSta3May	id178	827.6923076	HK_May
HKSW3Feb	id191	828.5	HK_Feb
HKBea3Aug	id118	829	HK_Aug
LTCMW3Aug	id401	830	LT_Aug
LTCMW3Aug	id343	832.0108696	LT_Aug
HKSta2Aug	id109	833	HK_Aug
LTCC2May	id17	834	LT_May
LTCC3May	id37	835	LT_May
LTCC3Feb	id208	835.8846154	LT_Feb
SKSha2Nov	id391	836	SK_Nov
HKBea2Aug	id136	837	HK_Aug
HKBea2May	id401	840	HK_May
LTCC3Feb	id191	840	LT_Feb
HKSW2May	id299	840.4166666	HK_May
HKBea2Feb	id299	840.5833333	HK_Feb
LTPC1Feb	id2	843	LT_Feb
LTCC1Nov	id21	846	LT_Nov
SKLKW3May	id255	846.2077295	SK_May
HKBea3Nov	id18	847	HK_Nov
HKSta3Aug	id52	848	HK_Aug
LTCMW1Nov	id33	849	LT_Nov
LTCMW2May	id407	850	LT_May
LTCC1Nov	id32	850	LT_Nov
HKBea2Feb	id354	850.2717391	HK_Feb
HKSta3Aug	id251	850.406504	HK_Aug
HKSW2Feb	id19	851	HK_Feb
HKSta3Feb	id24	852	HK_Feb
SKLKW3May	id12	853	SK_May
SKSha3Aug	id62	855	SK_Aug
HKSta1Feb	id146	856	HK_Feb
HKSW3Aug	id335	856.6666667	HK_Aug
LTPC1Feb	id6	857	LT_Feb
LTPC2Nov	id19	857	LT_Nov
SKLKW2Nov	id75	857	SK_Nov
HKBea1Aug	id255	857.5258799	HK_Aug
LTCC3May	id6	859	LT_May
SKSha1Nov	id19	861	SK_Nov
SKLKW2Nov	id208	861.2863248	SK_Nov
HKSta2Feb	id42	862	HK_Feb
LTCC3Aug	id6	864	LT_Aug
LTCC1Nov	id196	864.957265	LT_Nov
LTCC1Feb	id153	866	LT_Feb
LTCMW2Aug	id384	866.4	LT_Aug
HKSW3Feb	id255	867.7329192	HK_Feb
SKBlu1Feb	id149	868	SK_Feb
LTCMW1Nov	id255	868.2539683	LT_Nov
LTPC1Aug	id321	868.5714287	LT_Aug
LTCMW2Feb	id2	869	LT_Feb
LTCC1May	id96	869	LT_May
LTCMW2Nov	id50	869	LT_Nov
SKSha3Feb	id397	869.9999999	SK_Feb
HKSta2Aug	id46	870	HK_Aug
LTCMW1Nov	id1	870	LT_Nov
SKBlu1Feb	id17	871	SK_Feb
HKSta3Feb	id19	873	HK_Feb
LTCMW2Nov	id21	874	LT_Nov
HKSW1May	id299	874.4444444	HK_May
HKSta1May	id123	875	HK_May
SKLKW3Nov	id16	876	SK_Nov
SKLKW3Feb	id178	876.1538462	SK_Feb
HKSW2Feb	id175	877	HK_Feb
SKBlu2Aug	id16	877	SK_Aug
HKSW1Aug	id320	877.1428571	HK_Aug
LTCMW3May	id321	877.1428571	LT_May
LTCC1Aug	id255	877.8502415	LT_Aug
LTCC1May	id299	879.4722222	LT_May
SKBlu3Aug	id320	880	SK_Aug
LTCMW2May	id343	880.1086956	LT_May
SKLKW1Feb	id16	883	SK_Feb
HKSW3May	id160	889	HK_May
SKBlu1Feb	id21	892	SK_Feb
HKBea1May	id21	895	HK_May
LTCC3May	id17	895	LT_May
SKSha3May	id114	895	SK_May
LTCMW3Nov	id299	895.1388888	LT_Nov
HKSta2Aug	id147	896	HK_Aug
HKSta2Aug	id333	896.6666667	HK_Aug
LTCC2May	id42	897	LT_May
SKLKW2Nov	id178	899.2307692	SK_Nov
HKBea1Aug	id171	900	HK_Aug
LTCMW3Feb	id6	900	LT_Feb
SKLKW1Aug	id12	901	SK_Aug
HKSta3Aug	id76	903	HK_Aug
LTCC2Aug	id384	904.8	LT_Aug
LTPC3Aug	id10	907	LT_Aug
LTPC2May	id1	907	LT_May
HKSW3May	id299	908.3888888	HK_May
HKSta1Aug	id251	908.9430894	HK_Aug
SKBlu1Nov	id42	909	SK_Nov
HKSW3Nov	id407	910	HK_Nov
HKBea2Nov	id18	912	HK_Nov
HKSW2Feb	id255	912.8640442	HK_Feb
SKSha1Aug	id255	913.7991719	SK_Aug
HKSta1May	id66	915	HK_May
SKSha3Feb	id78	915	SK_Feb
LTCMW2Nov	id196	915.3846153	LT_Nov
SKLKW3May	id196	915.3846154	SK_May
LTCC3Feb	id6	916	LT_Feb
HKSta1Nov	id13	917	HK_Nov
LTCC2Aug	id343	917.3913044	LT_Aug
LTPC3Feb	id86	918	LT_Feb
HKSW2May	id208	918.371795	HK_May
HKSW3Feb	id208	918.940171	HK_Feb
LTCC3Feb	id18	919	LT_Feb
SKSha3Nov	id395	920	SK_Nov
HKSta2Feb	id164	921	HK_Feb
LTCC1Aug	id11	922	LT_Aug
HKSW2Aug	id354	923.9673913	HK_Aug
LTCC1Feb	id29	924	LT_Feb
LTCMW2Nov	id92	925	LT_Nov
LTCC3Nov	id17	926	LT_Nov
SKLKW2Aug	id407	927.1428572	SK_Aug
LTCMW3Feb	id97	928	LT_Feb
LTCMW1Nov	id324	928.5294118	LT_Nov
SKBlu3Feb	id196	929.0598291	SK_Feb
SKSha3Aug	id394	930	SK_Aug
HKSW1Feb	id21	931	HK_Feb
SKBlu2Aug	id96	932	SK_Aug
LTCC3May	id389	936	LT_May
SKSha3Nov	id11	937	SK_Nov
LTPC1Aug	id21	939	LT_Aug
HKSta2Feb	id102	941	HK_Feb
HKSW1Aug	id255	941.9116633	HK_Aug
LTPC1Nov	id196	942.7350428	LT_Nov
LTCC3May	id21	944	LT_May
SKBlu2Nov	id178	945.3846154	SK_Nov
HKBea2Aug	id251	946.3414634	HK_Aug
LTPC2Nov	id178	946.923077	LT_Nov
SKBlu2Nov	id333	947.7777778	SK_Nov
HKSta3Feb	id354	948.1521739	HK_Feb
HKBea2Aug	id175	951	HK_Aug
LTPC3Feb	id321	951.4285714	LT_Feb
HKBea3Feb	id387	953.2	HK_Feb
LTPC3Feb	id70	955	LT_Feb
HKSW3May	id6	957	HK_May
HKBea1Aug	id77	960	HK_Aug
SKSha2Feb	id394	960	SK_Feb
HKSta3Nov	id21	966	HK_Nov
LTPC1Aug	id10	968	LT_Aug
HKBea1Nov	id32	969	HK_Nov
LTCC1May	id343	969.1847826	LT_May
HKSW1Aug	id109	970	HK_Aug
SKBlu1Aug	id11	970	SK_Aug
LTCC3Feb	id114	971	LT_Feb
SKBlu3Feb	id13	974	SK_Feb
LTCMW3May	id343	974.7826087	LT_May
LTCC3Nov	id18	975	LT_Nov
LTPC3May	id335	977.7777778	LT_May
LTPC3Feb	id21	978	LT_Feb
HKSta2Aug	id251	978.8617886	HK_Aug
HKSta1Feb	id19	980	HK_Feb
SKLKW3Feb	id13	980	SK_Feb
SKLKW2May	id255	984.7170462	SK_May
HKSW3Feb	id354	984.9456522	HK_Feb
LTPC1Feb	id70	985	LT_Feb
HKBea2Aug	id75	987	HK_Aug
SKLKW3May	id75	992	SK_May
SKSha3May	id21	992	SK_May
LTCC2May	id389	992.8	LT_May
HKSta1Feb	id208	992.8205129	HK_Feb
SKLKW1May	id18	994	SK_May
SKLKW2May	id12	994	SK_May
SKBlu2Nov	id78	994	SK_Nov
SKSha3May	id100	996	SK_May
SKLKW3Nov	id17	997	SK_Nov
HKSta2Aug	id42	1001	HK_Aug
LTCC3May	id299	1001.833333	LT_May
LTCC3Aug	id18	1002	LT_Aug
HKSW3May	id17	1005	HK_May
HKSW1Feb	id320	1005.714286	HK_Feb
LTCMW3Nov	id324	1005.882353	LT_Nov
LTCMW1May	id135	1006	LT_May
SKBlu3Aug	id304	1006	SK_Aug
LTCC3Aug	id343	1007.880435	LT_Aug
HKBea1May	id38	1010	HK_May
SKBlu2Aug	id62	1010	SK_Aug
HKSW3Feb	id116	1011	HK_Feb
SKBlu1Feb	id100	1011	SK_Feb
SKLKW1Feb	id133	1011	SK_Feb
HKSta1Nov	id42	1012	HK_Nov
SKLKW3May	id99	1012	SK_May
SKLKW1Nov	id178	1013.846154	SK_Nov
SKSha2Nov	id395	1015.714286	SK_Nov
SKSha1Aug	id16	1016	SK_Aug
LTCMW2Feb	id26	1017	LT_Feb
LTCMW1May	id343	1017.663044	LT_May
SKBlu3Aug	id12	1018	SK_Aug
HKSta1Feb	id354	1018.804348	HK_Feb
SKBlu1Feb	id114	1019	SK_Feb
LTCC3May	id384	1020.8	LT_May
HKSW1Nov	id18	1021	HK_Nov
LTCC3Nov	id166	1021	LT_Nov
SKBlu3Nov	id333	1021.111111	SK_Nov
LTCC1Aug	id343	1021.304348	LT_Aug
SKLKW2Nov	id11	1022	SK_Nov
HKSta1Feb	id144	1023	HK_Feb
LTPC1Aug	id66	1023	LT_Aug
LTPC3May	id171	1024	LT_May
SKLKW2Feb	id19	1024	SK_Feb
LTPC2Aug	id13	1027	LT_Aug
HKBea1May	id401	1028.333333	HK_May
SKLKW1Feb	id208	1029.888889	SK_Feb
HKSta2Feb	id114	1033	HK_Feb
SKSha1Aug	id394	1035.714286	SK_Aug
SKLKW3Nov	id178	1036.153846	SK_Nov
HKBea1Feb	id146	1037	HK_Feb
LTCMW1Aug	id384	1037.6	LT_Aug
SKLKW2Aug	id114	1038	SK_Aug
SKBlu1Nov	id12	1038	SK_Nov
HKSW1Feb	id42	1039	HK_Feb
SKLKW2Feb	id299	1039.583333	SK_Feb
HKSW1Nov	id407	1041.428571	HK_Nov
SKBlu1Feb	id6	1042	SK_Feb
SKBlu3Aug	id33	1043	SK_Aug
SKLKW3Nov	id6	1043	SK_Nov
SKLKW3Feb	id17	1044	SK_Feb
SKSha3Nov	id33	1045	SK_Nov
HKBea3Nov	id21	1047	HK_Nov
LTPC3Feb	id72	1047	LT_Feb
SKLKW2Aug	id321	1047.142857	SK_Aug
HKBea1Aug	id251	1047.96748	HK_Aug
LTPC1Nov	id33	1048	LT_Nov
HKSW2Aug	id102	1049	HK_Aug
SKBlu1May	id321	1051.428571	SK_May
LTCC3Nov	id12	1052	LT_Nov
SKLKW2Feb	id208	1052.465812	SK_Feb
HKSW1Aug	id18	1053	HK_Aug
LTPC1Aug	id42	1053	LT_Aug
HKSW1Aug	id407	1054.285714	HK_Aug
SKLKW2Feb	id1	1056	SK_Feb
HKBea2Feb	id21	1058	HK_Feb
LTPC2Nov	id333	1060	LT_Nov
HKSta1Nov	id135	1062	HK_Nov
SKBlu1May	id109	1062	SK_May
SKBlu3Aug	id18	1063	SK_Aug
SKLKW2May	id196	1064.957265	SK_May
HKSW3May	id108	1065	HK_May
HKSW3Feb	id320	1065.714286	HK_Feb
LTPC1Nov	id11	1068	LT_Nov
LTPC1Aug	id1	1069	LT_Aug
HKSta1Aug	id401	1070	HK_Aug
LTCC3Nov	id299	1070.444445	LT_Nov
LTCMW3Aug	id102	1073	LT_Aug
HKBea3Nov	id96	1074	HK_Nov
SKSha1Feb	id18	1075	SK_Feb
SKLKW1Feb	id335	1075.555556	SK_Feb
HKSta2Feb	id6	1076	HK_Feb
HKSW3Aug	id70	1077	HK_Aug
SKSha2Aug	id33	1078	SK_Aug
HKBea2Feb	id208	1078.440171	HK_Feb
LTPC1Aug	id51	1081	LT_Aug
LTPC2Nov	id17	1081	LT_Nov
HKSW2Aug	id55	1084	HK_Aug
HKSW3Feb	id1	1084	HK_Feb
SKBlu1Aug	id18	1084	SK_Aug
LTCC3May	id70	1085	LT_May
HKSta2Feb	id96	1086	HK_Feb
LTPC1Aug	id6	1089	LT_Aug
SKLKW1May	id102	1089	SK_May
LTPC2Aug	id386	1092.8	LT_Aug
HKSW3Aug	id165	1093	HK_Aug
HKBea3May	id401	1093.333333	HK_May
HKSW2Aug	id401	1096.666667	HK_Aug
LTPC3Nov	id12	1099	LT_Nov
LTPC1Feb	id354	1100.271739	LT_Feb
HKSta2Aug	id283	1100.5	HK_Aug
HKBea3Feb	id208	1102.991453	HK_Feb
HKBea3May	id18	1103	HK_May
HKBea1May	id17	1104	HK_May
HKSta2May	id178	1104.615385	HK_May
HKSW3Aug	id354	1108.641304	HK_Aug
SKLKW3Feb	id208	1112.166667	SK_Feb
HKSW2Feb	id208	1112.217949	HK_Feb
HKSW2May	id196	1114.529914	HK_May
SKBlu3Nov	id320	1118.571429	SK_Nov
HKBea3Aug	id50	1119	HK_Aug
HKSW1Feb	id208	1120.333333	HK_Feb
HKBea3Nov	id299	1121.361111	HK_Nov
HKSW3Nov	id395	1121.428571	HK_Nov
SKLKW1May	id401	1121.666667	SK_May
SKSha3Feb	id199	1122.6	SK_Feb
SKLKW1Aug	id304	1123.5	SK_Aug
LTPC3Nov	id255	1124.765355	LT_Nov
HKSta3Aug	id255	1125.031056	HK_Aug
HKSta1May	id178	1125.384615	HK_May
HKSW1Feb	id354	1126.032609	HK_Feb
LTPC1May	id389	1126.8	LT_May
LTPC1Feb	id162	1127	LT_Feb
LTCMW2Nov	id167	1127	LT_Nov
HKBea3Aug	id255	1128.612836	HK_Aug
HKSta2Nov	id21	1129	HK_Nov
LTCC3May	id46	1130	LT_May
HKSta1Aug	id21	1131	HK_Aug
HKSW3May	id81	1134	HK_May
SKSha3May	id321	1137.142857	SK_May
LTCMW1May	id42	1138	LT_May
HKBea2Nov	id17	1139	HK_Nov
HKSW2Nov	id261	1140.333333	HK_Nov
LTCC1May	id389	1141.6	LT_May
LTCC1Feb	id46	1143	LT_Feb
LTPC3Nov	id17	1143	LT_Nov
LTCMW2Feb	id148	1144	LT_Feb
SKLKW2May	id19	1145	SK_May
HKSW3Aug	id138	1146	HK_Aug
SKLKW2Feb	id13	1146	SK_Feb
HKBea1Aug	id59	1147	HK_Aug
HKSW2Nov	id333	1147.777778	HK_Nov
SKLKW2Feb	id21	1150	SK_Feb
HKSW1Aug	id299	1152.361111	HK_Aug
LTCMW1Feb	id19	1154	LT_Feb
SKBlu1Feb	id255	1155.065563	SK_Feb
HKSta1Aug	id1	1156	HK_Aug
SKLKW1May	id79	1157	SK_May
LTCMW2Feb	id158	1158	LT_Feb
HKSta1Aug	id321	1158.571429	HK_Aug
HKSW1May	id255	1160.113872	HK_May
LTPC2Nov	id12	1163	LT_Nov
HKSW1May	id196	1164.102564	HK_May
LTCC2Nov	id299	1166.888889	LT_Nov
LTCC2Aug	id102	1167	LT_Aug
LTCMW1Nov	id218	1168.599034	LT_Nov
LTCC3May	id66	1170	LT_May
HKBea2Nov	id217	1173.555093	HK_Nov
HKBea3May	id321	1174.285714	HK_May
SKBlu3Aug	id19	1177	SK_Aug
LTCMW2May	id19	1178	LT_May
LTCMW1May	id299	1179.138889	LT_May
HKSW1Aug	id114	1180	HK_Aug
HKSW3Nov	id78	1181	HK_Nov
SKBlu2Aug	id18	1185	SK_Aug
LTCC2Nov	id321	1185.714286	LT_Nov
SKBlu2Nov	id320	1185.714286	SK_Nov
HKSW2Feb	id21	1188	HK_Feb
HKSta3Nov	id109	1188	HK_Nov
SKBlu3Aug	id335	1191.111111	SK_Aug
SKSha1Aug	id21	1196	SK_Aug
HKBea2Nov	id299	1198.944444	HK_Nov
LTCMW1Aug	id42	1200	LT_Aug
HKSta2Nov	id333	1206.666667	HK_Nov
HKBea1Feb	id21	1209	HK_Feb
SKBlu3May	id335	1210	SK_May
HKSW1Feb	id130	1213	HK_Feb
LTCMW1Nov	id299	1218.416667	LT_Nov
SKSha2Feb	id199	1219.2	SK_Feb
HKBea3Nov	id178	1222.307692	HK_Nov
SKSha2Feb	id259	1224.8	SK_Feb
SKLKW2Aug	id304	1225.5	SK_Aug
SKSha1Nov	id395	1225.714286	SK_Nov
HKSta2Aug	id395	1230	HK_Aug
LTPC1Aug	id16	1236	LT_Aug
SKBlu1Aug	id17	1236	SK_Aug
SKLKW1Feb	id255	1238.481712	SK_Feb
SKBlu1Aug	id12	1240	SK_Aug
HKSta3Aug	id6	1241	HK_Aug
SKLKW1Feb	id50	1242	SK_Feb
SKSha3Feb	id17	1244	SK_Feb
SKSha3May	id1	1248	SK_May
LTCMW1Aug	id196	1249.57265	LT_Aug
HKSW2Feb	id354	1252.5	HK_Feb
HKSta1May	id299	1254.166667	HK_May
SKLKW1Feb	id70	1256	SK_Feb
SKLKW3May	id147	1264	SK_May
SKLKW3Feb	id191	1272	SK_Feb
SKLKW3Aug	id19	1274	SK_Aug
HKSta2Aug	id407	1277.142857	HK_Aug
HKSW1Nov	id320	1277.142857	HK_Nov
SKSha3May	id73	1279	SK_May
HKBea1May	id406	1280	HK_May
SKLKW1Feb	id17	1280	SK_Feb
HKSta1May	id70	1281	HK_May
LTCC2Feb	id17	1284	LT_Feb
SKLKW1Aug	id18	1286	SK_Aug
SKBlu3Aug	id1	1287	SK_Aug
SKSha3Aug	id21	1287	SK_Aug
LTPC3Feb	id17	1288	LT_Feb
SKBlu2Feb	id196	1294.017094	SK_Feb
SKBlu1Aug	id333	1295.555556	SK_Aug
HKSW1Aug	id171	1296	HK_Aug
HKBea1Feb	id133	1297	HK_Feb
SKSha3Feb	id394	1297.142857	SK_Feb
